cpu-cycles,instructions,branch-misses,L1-dcache-load-misses,L1-icache-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss,l2_rqsts.demand_data_rd_miss ,CPI
0.933578,0.403932,0.66135,0.484276,0.881368,0.645564,0.407492,0.945817,0.921088,0.682809,0.520328108
0.927974,0.36709,0.510158,0.501065,0.670959,0.88211,0.301187,0.687803,0.730862,0.818976,0.555340777
0.924178,0.324102,0.397899,0.486351,0.535767,0.974441,0.250432,0.607589,0.555437,0.837801,0.603919283
0.926524,0.282899,0.331465,0.456048,0.435042,0.940249,0.198948,0.534821,0.477598,0.844449,0.66162021
0.933542,0.243584,0.282395,0.425486,0.376969,0.921566,0.172868,0.412219,0.405107,0.796546,0.729722387
0.93289,0.194313,0.232258,0.385855,0.323494,0.855383,0.150612,0.370551,0.32515,0.707136,0.832398857
0.927461,0.144617,0.17997,0.333274,0.253864,0.751445,0.114814,0.276376,0.264735,0.644805,0.967638338
0.928583,0.125731,0.169609,0.314335,0.235183,0.735976,0.105673,0.260218,0.245972,0.604719,1.033413906
0.934924,0.078578,0.1293,0.250945,0.191201,0.600684,0.080036,0.226504,0.201379,0.506591,1.246515077
0.932456,0.045694,0.110452,0.209516,0.152418,0.517047,0.07122,0.187844,0.177813,0.441176,1.448951734
0.932415,0.041094,0.103096,0.203978,0.1497,0.511016,0.071031,0.194008,0.168807,0.413551,1.482936971
0.931151,0.034091,0.099394,0.197538,0.141535,0.500787,0.065637,0.165385,0.150161,0.402444,1.536836606
0.935195,0.11243,0.19739,0.239648,0.376818,0.395816,0.111256,0.172961,0.268319,0.381982,1.088796628
0.922213,0.456322,0.780989,0.519534,0.445725,0.071862,0.101189,0.141777,0.71555,0.414317,0.472751947
0.936179,0.446958,0.697939,0.531402,0.29653,0.298168,0.154026,0.155266,0.475145,0.483019,0.483817796
0.929712,0.423803,0.683596,0.516262,0.223727,0.348165,0.146341,0.143016,0.389936,0.465123,0.501392021
0.927525,0.393462,0.636307,0.488273,0.183406,0.355358,0.115756,0.123127,0.306891,0.422093,0.528499405
0.936702,0.362274,0.550209,0.457089,0.174443,0.36166,0.11415,0.103617,0.29132,0.458005,0.563210919
0.922866,0.32537,0.507228,0.437585,0.154075,0.342204,0.101505,0.088743,0.238296,0.43585,0.601887867
0.935382,0.312806,0.502596,0.420498,0.135928,0.333097,0.094951,0.088936,0.233748,0.425679,0.622336852
0.93448,0.29071,0.452013,0.400614,0.135722,0.3499,0.08577,0.083991,0.215451,0.427479,0.652875346
0.923974,0.254632,0.419837,0.373697,0.115176,0.325379,0.082446,0.078504,0.196376,0.38952,0.706298147
0.932855,0.255943,0.413235,0.370803,0.112624,0.318571,0.080893,0.074612,0.19109,0.416273,0.707499793
0.921242,0.229901,0.389584,0.344201,0.103861,0.292977,0.070412,0.073063,0.172312,0.358804,0.750563319
0.919233,0.224867,0.408023,0.342093,0.091046,0.295189,0.068387,0.081511,0.165571,0.364093,0.759668998
0.924878,0.200857,0.3849,0.316126,0.093786,0.288275,0.060165,0.066169,0.151193,0.320652,0.813482642
0.93097,0.200529,0.342911,0.323824,0.097538,0.308071,0.063563,0.069553,0.154934,0.383274,0.81697463
0.927277,0.186203,0.33767,0.299716,0.083399,0.269555,0.056349,0.067336,0.146833,0.356946,0.84956092
0.935381,0.18389,0.309142,0.304251,0.091769,0.29714,0.061153,0.06228,0.14594,0.339816,0.859186875
0.916906,0.158085,0.299684,0.285106,0.079715,0.261861,0.049923,0.06273,0.141706,0.355924,0.920602225
0.919087,0.154829,0.262297,0.281026,0.080794,0.285529,0.048258,0.061067,0.129576,0.341876,0.931407146
0.931943,0.16022,0.276077,0.284453,0.074422,0.276218,0.049636,0.062215,0.138636,0.369598,0.921991966
0.924087,0.15431,0.280714,0.277719,0.078666,0.285722,0.050357,0.05945,0.121934,0.29909,0.935556143
0.931465,0.141781,0.236942,0.260894,0.076478,0.272769,0.049324,0.059248,0.130089,0.351729,0.979048156
0.935344,0.142718,0.270814,0.26813,0.067609,0.260041,0.045635,0.047879,0.118079,0.335968,0.978050506
0.928811,0.139738,0.267491,0.268801,0.069945,0.275933,0.048176,0.053466,0.111733,0.306786,0.984399134
0.936183,0.127701,0.215971,0.255334,0.070094,0.278075,0.043971,0.050731,0.119127,0.344627,1.030508681
0.930736,0.127894,0.242475,0.249594,0.062996,0.266241,0.047545,0.055253,0.112934,0.310996,1.026724352
0.928086,0.131617,0.25847,0.258627,0.058918,0.244615,0.047881,0.050362,0.115815,0.322743,1.011901593
0.930219,0.122958,0.219989,0.246854,0.064476,0.262863,0.042184,0.048146,0.103571,0.327546,1.044670176
0.93165,0.11734,0.221852,0.246354,0.062406,0.256045,0.044147,0.057646,0.106677,0.344474,1.067071778
0.937611,0.12554,0.251641,0.244161,0.057396,0.25019,0.039836,0.048472,0.112675,0.314502,1.039263993
0.928689,0.330315,0.834588,0.474323,0.681457,0.149583,0.186923,0.159547,0.86823,0.523999,0.597671639
0.928693,0.342025,1,0.546504,0.373792,0.440275,0.249289,0.219931,0.603683,0.571048,0.583586981
0.926665,0.304597,0.961827,0.52131,0.285619,0.51253,0.2157,0.174758,0.43453,0.522809,0.630422563
0.938868,0.276555,0.915396,0.485373,0.2257,0.491087,0.172581,0.146393,0.364302,0.509835,0.675924193
0.923149,0.244871,0.862638,0.452963,0.183603,0.461402,0.137053,0.141653,0.296373,0.457702,0.723216455
0.929203,0.213026,0.778037,0.416699,0.164904,0.443616,0.126274,0.135393,0.279526,0.434806,0.788452901
0.934605,0.18898,0.740458,0.381416,0.134614,0.391862,0.097927,0.098337,0.244408,0.422477,0.84610673
0.932126,0.16754,0.697084,0.368188,0.140252,0.40151,0.10778,0.099762,0.218138,0.392025,0.901147417
0.930602,0.151019,0.658669,0.347815,0.119464,0.370497,0.094832,0.097294,0.185203,0.362972,0.949027914
0.928471,0.137353,0.625817,0.320695,0.113279,0.373345,0.087512,0.079249,0.191422,0.362231,0.992249174
0.931819,0.124026,0.596438,0.305683,0.103344,0.351339,0.075322,0.083908,0.174729,0.341352,1.041586421
0.925831,0.123049,0.608306,0.305178,0.098353,0.332066,0.075835,0.085236,0.163132,0.334464,1.041802137
0.931519,0.112376,0.58182,0.290663,0.09816,0.329601,0.080852,0.070043,0.154733,0.323897,1.086816131
0.933867,0.105808,0.551788,0.281596,0.099529,0.324246,0.08345,0.064835,0.158981,0.330689,1.115645544
0.925659,0.101726,0.557655,0.279581,0.090728,0.321082,0.081495,0.062845,0.149696,0.317914,1.128280915
0.926192,0.09417,0.538469,0.26417,0.088517,0.304996,0.076138,0.058351,0.139996,0.310816,1.162856919
0.921786,0.091371,0.547956,0.268669,0.081364,0.297581,0.067338,0.063624,0.136155,0.298957,1.173218248
0.933188,0.094895,0.54531,0.26728,0.083702,0.303571,0.064436,0.064053,0.136765,0.30931,1.163959485
0.931722,0.085221,0.497457,0.252787,0.076436,0.303392,0.068215,0.062321,0.144959,0.307032,1.20989087
0.927775,0.081146,0.499189,0.253819,0.082238,0.308711,0.07499,0.05269,0.138757,0.302412,1.228108194
0.934591,0.079207,0.478959,0.25171,0.076832,0.294786,0.070658,0.055033,0.141262,0.303258,1.242939944
0.916932,0.066757,0.469702,0.24253,0.072617,0.299384,0.070002,0.065341,0.135248,0.27904,1.300029082
0.931003,0.076748,0.494827,0.249438,0.076226,0.293975,0.0538,0.065735,0.130275,0.292869,1.253661641
0.931027,0.064365,0.460421,0.23312,0.074661,0.293082,0.043049,0.051814,0.123382,0.281415,1.324495056
0.923471,0.07096,0.481948,0.244967,0.0764,0.283322,0.042188,0.063146,0.116601,0.282939,1.280464594
0.933134,0.070263,0.491034,0.245886,0.066765,0.284247,0.040623,0.054552,0.119603,0.280078,1.291286944
0.934423,0.061259,0.454612,0.230835,0.068987,0.284513,0.042553,0.05197,0.115431,0.28094,1.346045803
0.932777,0.062112,0.45912,0.234121,0.06726,0.287088,0.042684,0.051724,0.1126,0.27071,1.339539393
0.93066,0.063334,0.46909,0.233083,0.062171,0.279007,0.040946,0.056625,0.102758,0.27165,1.330485953
0.874473,0.038326,0.401991,0.202249,0.061009,0.266672,0.03859,0.076778,0.099272,0.251137,1.456240524
0.936009,0.056304,0.450674,0.22839,0.059619,0.273757,0.037057,0.050166,0.102869,0.271207,1.378831856
0.929379,0.052323,0.425417,0.225827,0.062607,0.277636,0.03793,0.054965,0.108835,0.27208,1.400214522
0.929788,0.054814,0.424806,0.223525,0.061447,0.294106,0.038868,0.055915,0.105727,0.270869,1.383888921
0.929365,0.051191,0.426368,0.219152,0.06087,0.283294,0.038676,0.053003,0.11145,0.269438,1.407894586
0.927774,0.053052,0.438526,0.217305,0.054421,0.282288,0.036233,0.051566,0.108267,0.266049,1.394066915
0.935406,0.049591,0.424698,0.21745,0.062785,0.285659,0.038848,0.043608,0.094272,0.259375,1.423639175
0.933809,0.052717,0.454796,0.220844,0.056193,0.265786,0.047463,0.060024,0.089801,0.257561,1.400970385
0.933469,0.055129,0.457877,0.223056,0.05799,0.279057,0.054743,0.065043,0.100002,0.263449,1.384612978
0.927907,0.043115,0.401768,0.212204,0.058723,0.282458,0.056706,0.065049,0.10026,0.262076,1.464156148
0.926818,0.038001,0.376656,0.205492,0.059004,0.281692,0.057362,0.065102,0.109317,0.265486,1.50208133
0.932008,0.040199,0.383826,0.204652,0.057221,0.279823,0.055009,0.066865,0.09496,0.260068,1.489407386
0.930762,0.049305,0.442269,0.217728,0.061381,0.280422,0.054238,0.067305,0.10206,0.261232,1.421998449
0.928504,0.037581,0.381048,0.200271,0.059281,0.286535,0.05296,0.061557,0.098384,0.261808,1.506760266
0.933078,0.050943,0.452075,0.223799,0.056104,0.269064,0.052247,0.058786,0.098556,0.262174,1.412477333
0.93381,0.047608,0.434625,0.217169,0.054323,0.275253,0.050578,0.063618,0.088312,0.258803,1.436322418
0.927812,0.038061,0.398291,0.206031,0.05383,0.277486,0.052333,0.061458,0.092526,0.251239,1.502441356
0.933361,0.042362,0.389895,0.206692,0.05784,0.283214,0.052337,0.057646,0.093045,0.262555,1.474167211
0.931264,0.040071,0.401793,0.20932,0.058442,0.282267,0.058124,0.065049,0.086723,0.249522,1.489775132
0.934057,0.050831,0.439645,0.210206,0.052796,0.273739,0.047926,0.059375,0.096941,0.2617,1.414006553
0.927983,0.046624,0.44272,0.22379,0.052172,0.267131,0.04834,0.054456,0.086054,0.252709,1.438718853
0.934906,0.040884,0.389928,0.205656,0.057408,0.282527,0.051648,0.059347,0.090563,0.256592,1.48655971
0.924856,0.044107,0.417438,0.20436,0.055181,0.278714,0.052628,0.055266,0.08913,0.255096,1.45440827
0.929256,0.038223,0.397675,0.207242,0.054329,0.280478,0.051714,0.054291,0.086638,0.250864,1.502375711
0.925201,0.036192,0.382219,0.201997,0.053226,0.281443,0.050451,0.056672,0.084127,0.248915,1.514953724
0.926334,0.034648,0.387408,0.19984,0.047734,0.264819,0.046139,0.063416,0.089532,0.25358,1.52825082
0.930615,0.041233,0.425215,0.21001,0.053879,0.27711,0.051087,0.0539,0.092756,0.252383,1.480416451
0.928666,0.33204,0.584924,0.483514,0.712825,0.497617,0.369611,0.285197,1,0.89288,0.595546326
0.929114,0.281263,0.56655,0.511196,0.334807,1,0.346626,0.238857,0.612699,0.9887,0.665052376
0.92974,0.234623,0.507428,0.461602,0.244889,0.942924,0.259335,0.193499,0.443527,0.904908,0.744951558
0.939484,0.189012,0.44092,0.406475,0.193968,0.831958,0.197792,0.143072,0.353751,0.810588,0.848297245
0.93352,0.141727,0.395006,0.350938,0.154474,0.747191,0.145886,0.112745,0.283036,0.701325,0.980335804
0.928857,0.408409,0.210599,0.456756,0.080057,0.401764,0.094328,0.063966,0.154957,0.374889,0.514852635
0.93464,0.845298,0.015913,0.736952,0.003583,0.0006,0.018698,0.004826,0.016821,0.004486,0.290874706
0.928341,0.842059,0.006302,0.871891,0.002387,0.000236,0.012009,0.003787,0.014318,0.004331,0.290809727
0.930801,0.848941,0.002606,0.871811,0.001966,0.000114,0.007857,0.003746,0.013167,0.001513,0.289207682
0.93322,0.864157,0.002981,0.865873,0.001833,0.000065,0.00871,0.003029,0.011131,0.000325,0.285268778
0.925967,0.850907,0.017507,0.949044,0.003722,0.001034,0.024875,0.004771,0.015827,0.005881,0.287873962
0.941331,0.859389,0.002874,1,0.002266,0.000465,0.010165,0.003479,0.012822,0.004805,0.28788801
0.926736,0.842051,0.003629,0.933602,0.00225,0.00034,0.005632,0.001993,0.010249,0.001436,0.290554836
0.933174,0.847697,0.007951,0.870106,0.001608,0.000381,0,0.000261,0.004853,0.000434,0.289945018
0.925525,0.849587,0.005876,0.98681,0.00148,0.000531,0.000094,0.000236,0.004911,0.003177,0.288182115
0.930448,0.836159,0.00656,0.863047,0.001842,0.000373,0.000078,0.000071,0.004799,0.00125,0.292880872
0.930141,0.839244,0.006233,0.865755,0.001233,0.000324,0.000061,0.000034,0.004616,0.001216,0.29192273
0.937732,0.842383,0.008629,0.888456,0.0016,0.000601,0.000012,0.000109,0.00398,0.002143,0.292220696
0.924296,0.850062,0.00273,0.991178,0.001371,0.000412,0.000123,0.000068,0.005103,0.002196,0.287850397
0.924255,0.840686,0.00673,0.880795,0.001722,0.000411,0.000176,0.00013,0.004458,0.000217,0.29055474
0.935546,0.849502,0.007928,0.867913,0.001608,0.000414,0.000074,0.000084,0.005618,0.000542,0.289801589
0.920272,0.837208,0.007565,0.859166,0.00167,0.000059,0.000066,0.00027,0.005082,0.00022,0.290931444
0.929661,0.845903,0.00766,0.866187,0.001528,0.000056,0.00009,0.000074,0.005214,0.000271,0.289903472
0.926302,0.843086,0.007478,0.864256,0.001662,0.000052,0.000012,0.000043,0.004407,0.000268,0.290183716
0.924141,0.840011,0.007515,0.865434,0.001539,0.000053,0.000074,0,0.005293,0.000226,0.290733472
0.929205,0.842268,0.007215,0.861817,0.001719,0.000062,0.000041,0.000059,0.004435,0.000377,0.290887427
0.930156,0.841286,0.007228,0.858863,0.001533,0.000052,0.000016,0.000074,0.005601,0.000312,0.291326778
0.933654,0.846504,0.007133,0.863226,0.001802,0.000058,0.000086,0.000729,0.004669,0.000276,0.290367098
0.932762,0.845254,0.007882,0.863478,0.001731,0.000072,0.000061,0.002511,0.00518,0.000424,0.290587503
0.933427,0.855661,0.01292,0.75818,0.001721,0.000045,0.000291,0.002455,0.004665,0.000996,0.28769985
0.930767,0.856129,0.01548,0.677149,0.001457,0.000027,0.000016,0.002486,0.004808,0.00159,0.287146009
0.932044,0.852678,0.015107,0.67564,0.001671,0.00003,0.000266,0.002334,0.004625,0.001544,0.288332291
0.923849,0.853301,0.015315,0.676392,0.001521,0,0.000029,0.002458,0.00511,0.001513,0.286854616
0.932432,0.854351,0.027981,0.681339,0.001737,0.000147,0.000246,0.00248,0.004556,0.001121,0.287915561
0.929069,0.680958,0.345278,0.585741,0.236444,0.004606,0.202703,0.093899,0.045339,0.006882,0.347002696
0.873408,0.456362,0.484787,0.481979,0.231794,0.002677,0.123261,0.071086,0.068758,0.017368,0.459956381
0.927378,0.469411,0.46267,0.527121,0.234341,0.004007,0.149784,0.031199,0.064764,0.01882,0.464162687
0.926623,0.460488,0.456243,0.518053,0.215913,0.003969,0.153735,0.02546,0.052389,0.018548,0.470697177
0.940847,0.439455,0.450335,0.544516,0.249973,0.005558,0.266106,0.094246,0.063233,0.021356,0.491182028
0.929972,0.40567,0.457288,0.551002,0.197872,0.005326,0.144599,0.030147,0.063826,0.022255,0.517686704
0.940451,0.410679,0.423641,0.610513,0.183293,0.006653,0.301978,0.093346,0.064075,0.021981,0.516063193
0.935302,0.446481,0.397996,0.62209,0.166704,0.00737,0.182287,0.027242,0.042016,0.023546,0.483968812
0.929168,0.414481,0.415732,0.6124,0.178134,0.00635,0.149181,0.03286,0.058977,0.02707,0.509448921
0.931448,0.430211,0.418054,0.566132,0.173328,0.008363,0.174512,0.031534,0.047863,0.023967,0.496374624
0.931015,0.410558,0.373369,0.637674,0.202364,0.00856,0.320385,0.029709,0.044986,0.038231,0.513506226
0.929961,0.394156,0.414113,0.592332,0.16968,0.010188,0.136004,0.03339,0.055905,0.041587,0.528540401
0.925161,0.373646,0.405104,0.622786,0.16695,0.00863,0.166347,0.0316,0.053681,0.039548,0.547600629
0.934592,0.362557,0.418757,0.596968,0.177038,0.008857,0.202678,0.028952,0.046872,0.037945,0.562250567
0.878994,0.358219,0.38363,0.568993,0.151162,0.012224,0.166306,0.030352,0.049692,0.035695,0.549681532
0.924367,0.373972,0.412481,0.611638,0.167368,0.010171,0.152559,0.037078,0.052478,0.040995,0.547022544
0.933277,0.365368,0.408902,0.602249,0.175028,0.011948,0.200985,0.0301,0.049766,0.036832,0.55880888
0.839964,0.34318,0.397195,0.572977,0.168981,0.011921,0.155797,0.039455,0.057375,0.038758,0.553752684
0.93274,0.381191,0.42642,0.588087,0.170047,0.010744,0.126597,0.02997,0.062354,0.040391,0.542153032
0.935978,0.392079,0.385924,0.62263,0.157245,0.011934,0.244047,0.024836,0.041884,0.035226,0.532306167
0.92381,0.386283,0.415744,0.586884,0.165662,0.013165,0.172983,0.033226,0.055291,0.041649,0.534413147
0.931397,0.378208,0.432713,0.585186,0.183512,0.01625,0.163035,0.033654,0.049596,0.038933,0.544784606
0.930667,0.361225,0.428926,0.588479,0.178719,0.015041,0.132151,0.032242,0.061658,0.038032,0.562486487
0.932218,0.382724,0.419139,0.603969,0.175851,0.014442,0.197661,0.032459,0.053338,0.040662,0.540452122
0.927079,0.364208,0.422417,0.592182,0.184165,0.016568,0.146103,0.032105,0.059601,0.040565,0.558148292
0.923785,0.365355,0.418249,0.592195,0.173269,0.014529,0.177647,0.034433,0.057235,0.042203,0.555905569
0.932273,0.366832,0.42436,0.621968,0.17669,0.014829,0.154739,0.034511,0.060255,0.04355,0.556932299
0.926324,0.397316,0.275833,0.667256,0.263956,0.044962,0.739075,0.176912,0.070068,0.128941,0.524462332
0.93351,0.239863,0.321862,0.589669,0.130489,0.129811,0.18698,0.032493,0.055446,0.266006,0.73658877
0.923733,0.253074,0.318594,0.581597,0.123065,0.120616,0.182037,0.039809,0.05894,0.270913,0.708901527
0.936144,0.269615,0.312552,0.593516,0.124925,0.121573,0.223508,0.031547,0.048467,0.269037,0.685950235
0.927761,0.275546,0.312112,0.587063,0.129952,0.126516,0.239337,0.03078,0.052528,0.275091,0.673383347
0.934144,0.307575,0.288174,0.653054,0.09716,0.108757,0.216212,0.033127,0.042837,0.261432,0.628948669
0.937691,0.26124,0.318809,0.608421,0.130865,0.120821,0.217856,0.027506,0.055092,0.269561,0.700351701
0.852078,0.242508,0.301232,0.563329,0.120134,0.102924,0.181971,0.035898,0.056711,0.256004,0.698926082
0.935343,0.300168,0.299955,0.618567,0.110161,0.088299,0.186923,0.031494,0.058875,0.275905,0.639607655
0.936545,0.278994,0.304517,0.610277,0.119474,0.086667,0.226447,0.024517,0.047355,0.260936,0.671268925
0.929676,0.24061,0.334366,0.592118,0.12933,0.056742,0.177356,0.035473,0.057929,0.257204,0.733648063
0.934939,0.2686,0.330951,0.582389,0.12525,0.043577,0.180553,0.035088,0.056593,0.257364,0.687140059
0.932588,0.242196,0.336459,0.595243,0.1296,0.040709,0.15694,0.038031,0.06404,0.257616,0.731888373
0.925911,0.254324,0.324578,0.580659,0.131992,0.032212,0.186107,0.038313,0.059685,0.250329,0.707586971
0.934022,0.258526,0.332267,0.598989,0.132886,0.033862,0.16124,0.038446,0.060028,0.254409,0.703530431
0.923243,0.300624,0.303778,0.619157,0.115696,0.030657,0.212171,0.030613,0.047436,0.247541,0.63472065
0.940798,0.296764,0.330447,0.611383,0.116204,0.041253,0.194903,0.031845,0.056091,0.25195,0.646359961
0.92579,0.252596,0.326457,0.578686,0.12599,0.033556,0.178348,0.042578,0.061614,0.245437,0.710540931
0.937052,0.254026,0.332963,0.601157,0.133429,0.035489,0.165072,0.038772,0.067404,0.260695,0.712457978
0.9251,0.264382,0.326235,0.590375,0.122482,0.03661,0.203031,0.034961,0.05232,0.2485,0.690301084
0.920769,0.268538,0.314357,0.611228,0.123963,0.037932,0.196235,0.043887,0.063401,0.254978,0.681888792
0.931225,0.250321,0.335949,0.589468,0.132761,0.037724,0.182299,0.036336,0.061412,0.256382,0.716674165
0.921859,0.272779,0.32464,0.610301,0.121526,0.039404,0.201092,0.042509,0.057384,0.256396,0.675534181
0.937181,0.29298,0.323689,0.586698,0.120543,0.038251,0.214614,0.029821,0.052754,0.253429,0.650531245
0.832716,0.259345,0.288815,0.56574,0.111204,0.059757,0.228525,0.030762,0.050236,0.245017,0.663040281
0.927861,0.258986,0.327655,0.583126,0.123436,0.084488,0.191411,0.040253,0.059027,0.262357,0.700369424
0.929513,0.25594,0.324954,0.621712,0.12674,0.041348,0.189497,0.04588,0.061763,0.266439,0.706204371
0.919404,0.276113,0.324188,0.613062,0.116048,0.039714,0.211158,0.040247,0.058741,0.254176,0.669397139
0.936127,0.261548,0.335989,0.599027,0.134493,0.041664,0.197206,0.039375,0.059047,0.257394,0.699232959
0.924535,0.250446,0.336041,0.592242,0.131334,0.043366,0.199444,0.032037,0.050094,0.25227,0.713813715
0.930559,0.284226,0.312991,0.608402,0.125765,0.041935,0.21295,0.03245,0.052785,0.258514,0.661089389
0.929959,0.321002,0.279459,0.679157,0.102018,0.033513,0.293899,0.031581,0.045584,0.255832,0.609795675
0.925718,0.274279,0.319965,0.615927,0.129436,0.043189,0.199465,0.030942,0.056033,0.261646,0.674609904
0.934871,0.262706,0.324753,0.596784,0.125907,0.050346,0.206871,0.039409,0.055242,0.253312,0.696813352
0.934233,0.269343,0.330065,0.596409,0.131433,0.046896,0.202604,0.036941,0.057069,0.254504,0.685669959
0.923629,0.258754,0.317621,0.614231,0.125534,0.046671,0.223655,0.043447,0.05856,0.257305,0.699126345
0.936303,0.269269,0.325882,0.599614,0.126942,0.045616,0.227742,0.031935,0.057984,0.25754,0.686569859
0.888616,0.282826,0.30637,0.594919,0.117471,0.041977,0.225754,0.034244,0.049684,0.240488,0.647884776
0.930922,0.254056,0.323896,0.59253,0.129552,0.047203,0.206625,0.036836,0.053893,0.255955,0.71001052
0.939975,0.276591,0.332994,0.585873,0.130586,0.044925,0.215683,0.030693,0.049435,0.257044,0.676277445
0.852575,0.268267,0.302512,0.573112,0.114422,0.040922,0.21497,0.041724,0.057041,0.25237,0.656562354
0.934144,0.278441,0.30431,0.608769,0.118714,0.071402,0.233677,0.030774,0.059276,0.266433,0.671239117
0.928358,0.289722,0.312967,0.58328,0.124329,0.068394,0.23114,0.034744,0.05422,0.265537,0.652126023
0.924477,0.236178,0.327653,0.595197,0.127865,0.078524,0.198247,0.038288,0.054663,0.258891,0.739837966
0.932335,0.233312,0.331199,0.595619,0.14586,0.079251,0.200522,0.035824,0.05606,0.263884,0.748536292
0.929024,0.264353,0.325052,0.575955,0.131579,0.081854,0.233529,0.035101,0.051744,0.257251,0.691845946
0.935576,0.243165,0.327029,0.5901,0.136456,0.071998,0.224045,0.03348,0.054713,0.267338,0.731308119
0.932564,0.260439,0.308045,0.599839,0.12705,0.075696,0.215942,0.032639,0.05349,0.262957,0.699727875
0.926906,0.270042,0.324509,0.576804,0.128228,0.073268,0.233185,0.025814,0.046836,0.256717,0.6817857
0.932098,0.227225,0.322694,0.607779,0.144305,0.080414,0.221778,0.033151,0.05625,0.262986,0.760362799
0.928141,0.273971,0.310191,0.605205,0.123079,0.073996,0.265413,0.025951,0.040454,0.252332,0.675999323
0.937512,0.280215,0.322647,0.603508,0.124878,0.077211,0.235907,0.028598,0.049693,0.264284,0.669739024
0.927176,0.276317,0.304857,0.623108,0.123051,0.066058,0.262864,0.022592,0.044472,0.261308,0.671961751
0.92843,0.247688,0.329211,0.583367,0.131877,0.081944,0.225746,0.036743,0.056878,0.261286,0.720251624
0.92795,0.261102,0.319736,0.586531,0.125895,0.072707,0.244666,0.031659,0.052349,0.263107,0.696839553
0.934057,0.255118,0.323244,0.586576,0.138025,0.079,0.232664,0.030606,0.050296,0.266192,0.709392908
0.928147,0.243017,0.323006,0.591,0.137613,0.079695,0.227529,0.032987,0.058758,0.262577,0.728594383
0.86456,0.235695,0.313718,0.565029,0.129464,0.073453,0.218225,0.031547,0.052365,0.253217,0.716227791
0.933122,0.275568,0.322548,0.579047,0.122984,0.066271,0.242227,0.043046,0.057578,0.265417,0.675340216
0.926639,0.260109,0.325793,0.58401,0.124903,0.065587,0.248338,0.038208,0.050922,0.264382,0.698002234
0.929766,0.253419,0.335538,0.585014,0.129147,0.066007,0.245784,0.036696,0.05185,0.261992,0.710664138
0.935295,0.272943,0.320175,0.599884,0.124936,0.063801,0.260081,0.030498,0.044327,0.265462,0.680296368
0.932796,0.265489,0.324871,0.579293,0.128407,0.070376,0.26477,0.032577,0.048402,0.262836,0.691409134
0.92252,0.242453,0.333091,0.589611,0.136135,0.071599,0.230136,0.040591,0.059171,0.265793,0.727365051
0.933092,0.275525,0.3225,0.584239,0.119641,0.068426,0.264229,0.031081,0.043867,0.261032,0.675397141
0.930091,0.287207,0.310984,0.596151,0.123089,0.063782,0.291998,0.034356,0.04371,0.252268,0.656462329
0.930576,0.250235,0.320266,0.59667,0.13159,0.071545,0.257954,0.035402,0.05084,0.269964,0.716570306
0.93036,0.25583,0.322791,0.586405,0.130778,0.068524,0.271324,0.035954,0.050695,0.266901,0.706723333
0.932808,0.275628,0.314633,0.588195,0.130005,0.066929,0.288956,0.026301,0.039021,0.262969,0.675130108
0.934605,0.269182,0.308671,0.612377,0.120499,0.074912,0.277275,0.03299,0.046056,0.263894,0.68606948
0.926182,0.261341,0.327006,0.571493,0.12787,0.072651,0.265335,0.037432,0.053098,0.261858,0.695760944
0.924925,0.239787,0.32671,0.579919,0.130854,0.076489,0.243518,0.039551,0.054906,0.26898,0.733252551
0.931712,0.287116,0.312095,0.611865,0.120795,0.069333,0.267696,0.037866,0.054972,0.272892,0.657183728
0.928017,0.301127,0.31289,0.604267,0.114169,0.071192,0.268102,0.036106,0.050285,0.268274,0.635694792
0.933006,0.271923,0.324999,0.574444,0.129463,0.070586,0.281513,0.029526,0.050202,0.265481,0.681065076
0.932498,0.261092,0.329269,0.586264,0.124733,0.078833,0.253236,0.041355,0.055068,0.26647,0.698604131
0.929498,0.244376,0.330146,0.585926,0.136544,0.073976,0.275369,0.035603,0.056768,0.270228,0.726654544
0.932882,0.262908,0.319559,0.592792,0.128677,0.07905,0.281378,0.032071,0.051713,0.2626,0.695715011
0.928779,0.264097,0.325277,0.610503,0.121224,0.075617,0.26577,0.040278,0.059011,0.272185,0.692173937
0.941217,0.284303,0.3219,0.58999,0.123535,0.07912,0.282193,0.035184,0.054235,0.263918,0.664854296
0.925272,0.276002,0.311702,0.615134,0.125106,0.069776,0.294584,0.034111,0.054919,0.265441,0.671747763
0.928537,0.285818,0.316903,0.587425,0.113154,0.071737,0.264704,0.03552,0.053955,0.266566,0.65796756
0.934691,0.280485,0.32258,0.58762,0.119188,0.073395,0.242739,0.045175,0.065879,0.278473,0.668288681
0.92672,0.288436,0.317055,0.597399,0.12095,0.078664,0.267639,0.037903,0.061488,0.26911,0.653426913
0.933273,0.271059,0.320169,0.611182,0.121227,0.074192,0.275521,0.04033,0.063361,0.270886,0.682546536
0.935759,0.33842,0.299916,0.662921,0.131872,0.058653,0.271844,0.032078,0.050488,0.218026,0.590141579
0.928985,0.23904,0.32525,0.586752,0.134197,0.079154,0.26902,0.032763,0.066703,0.273264,0.736290815
0.933064,0.258476,0.327127,0.591766,0.129774,0.077227,0.260327,0.042447,0.061362,0.274037,0.70324473
0.929434,0.244677,0.326486,0.590765,0.132292,0.074903,0.273127,0.045967,0.056926,0.267548,0.726082543
