cpu-cycles,instructions,branch-misses,cache-misses,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_miss
1374055290,2519501843,39643,22785364,124604001,37844,51040,3167874,25768,7140,626863,2271,126633,85471,5764267
1373291511,2501434513,36636,23097942,124542118,36762,52995,3233213,32870,6925,618860,2235,122827,83285,5591769
1368710038,2508222889,24153,22973602,123512572,36126,58813,3240066,38773,6530,624865,2009,117729,81396,5518133
1377633361,2508281517,70498,26621578,121464505,35726,50053,3185942,26910,6998,617674,2258,128006,79615,4968468
1373434941,2504644459,36879,23016738,125029028,38510,53025,3243681,32735,4602,610758,2243,134698,97649,5696495
1370611151,2522940548,23911,22931341,123752255,36387,58367,3249783,39568,4179,618171,2314,128027,97364,5381954
1372499395,2535831104,28063,22811927,124406252,35416,49666,3235258,28318,4237,626648,2315,129746,99008,5593802
1374291883,2514424032,41129,22781011,123943054,38724,52205,3180227,28092,4045,624213,2165,130704,100806,5771150
1374264137,2506405473,35778,23037884,124818066,35080,52132,3228399,31695,4099,615511,2160,128496,97650,5678297
1373276164,2530517304,24661,23004556,124240363,37041,57543,3276140,39515,3982,619766,2210,133439,97549,5563514
1372568000,2538620624,25901,22882419,124379532,38598,52485,3275135,29879,2654,616361,2263,133937,110892,5577717
1372788015,2495407323,41465,22974402,125201893,35252,48664,3205771,28255,1664,600038,2302,131215,116827,5825188
1211069927,2391722886,89137,22416745,101293565,99257,75099,2737999,63736,2952,501376,2056,115706,102016,3808051
440787235,744692329,3320749,895401,4994599,19412834,70694,244882,2372267,76436,86352,32080,2811213,588718,3481684
952434471,1453749188,401219,14475090,44436527,2782600,243539,8862017,190502,108668,872087,13249,1302274,1242913,8309508
1365333916,2529451110,20909,22593946,122081884,113040,54203,3272152,20803,1498,625374,1397,87633,119621,5620889
1368791629,2514656341,36735,22544910,123959777,108184,46559,3141825,16479,1558,633293,1383,79301,119355,5798268
1357845243,2404738726,45737,22935960,121938215,106302,53602,3194021,17646,1576,611439,1458,78413,119607,5595755
1367312113,2507864154,29760,22585379,123440944,105650,58403,3264093,23663,1631,634565,1380,79749,119469,5830081
1364473555,2530556784,28923,22434738,123173437,95805,50618,3220206,15891,1598,633181,1395,85592,118105,5618921
1366382775,2484092858,41644,22590891,123583119,110237,47340,3126257,16297,1309,627577,950,87761,113980,5784949
1361912760,2451792610,37782,23016893,123026607,107258,63679,3228077,23809,1513,620659,443,78471,99477,5674145
1362895864,2513843535,26223,22511361,122007893,108393,60261,3240877,21547,1615,631481,446,82843,97889,5723240
1367527614,2514616825,35113,22436575,123095570,104295,51752,3138718,15101,1616,627023,485,84477,100591,5830197
1367264549,2394367097,41413,22406839,122867791,104219,58100,3138891,18247,1423,629746,470,82271,99141,5830182
1364944728,2468551568,58971,26440628,118112813,141803,67648,3248643,30951,1617,630160,470,52214,92193,4635473
1368036307,2467829640,41106,22551259,122996860,155139,51193,3090473,22450,1414,629531,479,32131,101016,5685977
1368444474,2466749911,39236,22757750,122884720,153173,61541,3147117,27987,1344,632052,452,37867,101496,5790198
1367929229,2490350953,28438,22381709,122572804,154785,63263,3174688,29590,1586,631929,467,40384,100909,5684892
1366844385,2508867271,32468,22356686,122829243,162123,54603,3131741,20436,1495,628697,464,37016,102275,5685615
1363892462,2416796636,42490,22393368,122415844,160921,59335,3082449,24396,1462,630399,434,33178,87112,5695936
1367642773,2476735426,31768,22515106,122462563,146235,69050,3211390,31380,1639,633406,434,35002,81174,5710584
1369537485,2540151323,27622,22423772,122395873,161839,62519,3211034,22624,1574,630540,455,30715,83013,5636277
1369321678,2493183854,38495,22614009,123668150,151146,55068,3108317,20717,1471,628801,452,36566,85336,5694682
1369508967,2409843818,40117,22204136,120563061,155374,68305,3054562,31096,1396,636246,449,28271,79312,5754024
1366747510,2505439743,26178,21620406,119656585,176437,57413,3045512,23334,1730,642460,428,30106,79738,5586295
1368257793,2479884114,47533,22631043,123054916,150528,58917,3024305,24270,1640,629274,482,35063,84715,5815605
1369384860,2544065399,29277,23236718,119924401,149174,85380,3054749,68929,1984,603278,370,31581,80641,5292476
1369373205,2510348895,49979,22740648,122746427,150737,60047,3137676,27912,1517,621916,361,30456,85238,5507325
1366030133,2465292299,51486,22796683,122988256,159542,66960,3158635,43182,1735,620316,365,30638,83261,5743741
1367463309,2512132515,32593,22638047,122788952,156318,72632,3229274,52788,1501,626854,379,33771,80225,5522957
1367963782,2545473809,33404,22459232,122771397,153604,62661,3188386,37487,1607,622113,370,33068,85397,5706123
1367327862,2498659263,45510,22564198,123658214,152625,57574,3060405,36325,1576,621213,385,32455,85496,5703923
1368955728,2491029202,43519,22770233,123760197,154956,68218,3203679,50122,1619,629511,364,33291,82912,5760228
1369781834,2531097469,31129,22621569,123312944,158555,69443,3233987,51164,1553,627806,383,33679,81343,5620896
1368717449,2529975747,34216,22582564,122839583,154045,59029,3186586,35577,1557,624028,374,33845,84326,5549373
1364709014,2484868427,48452,22572199,122984830,152207,61694,3070761,38622,1631,626530,446,37418,85698,5631864
1367634691,2498055876,41994,22772655,123732967,153043,71201,3201252,51790,1706,626270,395,37420,83034,5707371
1369103151,2576157731,24843,22343223,122330799,153626,69569,2925110,57844,3628,574696,443,31935,85369,5635755
1364279534,2458255400,51193,22728623,123526464,159429,61320,3095117,40291,4656,619698,361,31226,85107,5617167
1370555858,2493347668,37462,22742594,123938203,156647,73254,3205836,52943,4873,625416,398,32674,80929,5711291
1370721736,2540089230,30446,22486127,123729333,147354,66039,3181025,46194,4791,623253,367,30215,83416,5625983
1369276708,2526106752,40694,22493411,123357199,141219,59161,3131754,31768,4786,619417,367,31998,85359,5595213
1370270789,2480870585,48845,22724844,124283934,139234,63365,3102389,43971,4765,620797,467,33262,86450,5763635
1370309366,2525796338,33822,22720955,123117141,138183,72246,3261951,54250,4943,622263,464,33738,81959,5603918
1366528197,2551602087,33108,22436162,122751688,138954,63481,3188767,39349,4840,621817,461,31899,83644,5642217
1369285925,2511342348,46380,22623042,123743463,136156,57939,3090730,33723,4657,621956,431,30896,85549,5714825
1370310002,2499307535,45819,22854151,123882613,143132,66095,3161905,50903,4739,623708,449,31493,82010,5667845
1370404540,2543071352,29263,22684773,123124328,116130,69077,3264250,50318,4632,624143,455,31265,82158,5388000
1365056232,2505089326,41659,22451098,123477648,94168,56297,2918827,44412,4980,534775,524,34216,87705,5620203
1368046195,2510978813,32067,22758552,123960870,88236,67803,3143222,51462,4742,622650,485,30947,81473,5666050
1368834809,2550551765,22695,22506414,123414843,88017,67476,3201792,47916,4948,620483,479,33388,82530,5671728
1369798438,2540270028,32311,22451957,123273714,84218,59029,3120640,34519,4746,616485,509,39567,85909,5732318
1367194916,2477819769,41873,22660565,123848098,88798,59116,3096016,39177,4825,621278,1011,39263,84857,5723463
1363318466,2511104259,26699,22612835,123622753,85711,63742,3233328,53675,4553,616978,1407,32849,81458,5622239
1368055908,2558714067,24251,22303751,122989243,88487,58862,3217673,42657,4723,628082,1416,33580,84165,5556047
1367640871,2504741323,40394,22460665,123178250,91030,52754,3086001,34288,4786,614794,1428,34764,85213,5719343
1368060719,2494112477,36615,22790014,123680912,86476,59420,3169428,47916,4712,608692,1443,36142,82339,5745419
1369175124,2547941981,22850,22596570,123686363,85108,61469,3252517,49947,4898,626068,1446,34335,81363,5617539
1365185980,2511159764,27953,22670518,123172040,86310,55729,3174828,39758,4547,627051,1466,36558,85504,5549977
1365404716,2470671263,49223,22740570,124077837,87584,52376,2947429,48257,4435,535936,1570,39338,84736,5776921
1366179277,2545550394,23052,22494094,123300722,86583,62200,3207481,48082,4832,629387,1450,32803,83279,5570414
1363894352,2523932565,31564,22490404,123531546,85515,55724,3155454,38626,4757,626021,1478,34347,84586,5568844
1364097426,2473700518,42173,22732452,124108930,88906,56025,3138997,35655,4561,617273,1469,36452,84108,5699239
1370310181,2509387958,28881,22811376,123953885,91831,62182,3186874,51210,4624,622637,1398,32501,81208,5707715
1366403835,2538131923,22246,22640066,123113651,88282,60772,3231331,45444,4630,633374,1486,32871,81990,5650290
1366448010,2516462253,36450,22640727,123592598,91387,53645,3143972,37782,4575,625732,1438,35639,85210,5657705
1368289072,2485070225,38558,22800539,123922553,85267,60450,3116760,38913,4546,617717,1435,35825,83122,5700690
1366772271,2519470663,26102,22624658,123546026,85596,62346,3186951,52036,4634,620719,1403,36119,81930,5692311
1368685766,2559208305,24116,22308933,123098072,87435,59365,3186807,42844,4692,628875,1421,34502,84165,5606407
1368008301,2502346369,38453,22705032,124340979,88680,53556,3118272,37891,6854,622201,1379,37544,84767,5616374
1365940886,2470510068,37574,22848632,124344831,88357,58282,3049472,53574,7158,585700,1442,36803,83927,5675605
1364040169,2546022186,25497,22470651,123706191,87801,58289,3178291,42924,7081,580295,1517,36943,83809,5620859
1367953392,2505830678,39710,22646866,124150998,85810,57086,3097532,38256,6893,618944,1474,37102,85956,5689208
1365567728,2495082836,36601,22800371,124240288,90724,59320,3176588,43986,7003,615207,1445,80217,83099,5705005
1365474283,2538317316,22440,22509738,123239311,41787,62947,3236252,52059,7078,621741,1433,84664,81816,5504593
1368164167,2529550149,29057,22581088,123995964,42066,56180,3179284,39676,7123,628683,1465,81070,84947,5677339
1364323136,2473645848,42437,22752638,124069893,36628,55085,3141511,38383,7198,615648,1445,87831,84946,5673146
1366356586,2505562751,30161,22846964,123992137,35750,62600,3168951,47523,6960,614663,1411,83848,81421,5622736
1364575393,2539481014,22665,22549899,123667339,43492,60043,3218908,40947,7444,623727,1423,80398,82386,5631064
1364141851,2519233251,34402,22562820,123370706,36310,56085,3131563,32833,7301,627409,1420,84861,85976,5545553
1364141874,2466809750,40696,22718416,123861206,35101,58351,3116042,33958,7143,612746,1426,83489,84559,5686261
1367227625,2514902425,26368,22717481,123727565,37315,62066,3206994,45237,7094,613254,1425,88724,81638,5573711
1365152789,2502738359,45759,23143739,123530859,36649,49693,3090365,32045,7393,557031,1518,88053,83431,5285429
1364991195,2466505108,37408,22904496,124430060,35993,57835,3180894,37564,4340,616999,1533,92402,99849,5567964
1368145192,2529127643,22355,22710729,123024183,39793,63121,3263341,45884,4114,619016,1435,87048,97455,5531757
1368525223,2520632532,28596,22594328,123149593,40966,55155,3188856,34140,4144,623480,1510,84665,100902,5699111
1367145663,2471277527,41714,22824626,123450305,38722,54597,3171040,29874,3958,616999,1430,86237,101770,5708217
1364176346,2487101357,18162,22766699,123824056,38032,61647,3156265,28126,3962,615534,1382,82361,96756,5636933
1361027688,2519157490,20160,22473928,123601082,39524,57705,3194826,26835,4099,627361,1484,85197,99548,5552559
1366620741,2523319569,28082,22491833,123832640,37397,49009,3131286,22531,3997,630169,2306,85866,101776,5680288
1367295636,2466481862,32307,22721796,123572884,40961,52627,3132934,22798,4057,619008,2370,83720,101572,5800583
1366882902,2500486401,22905,22663089,123594428,40221,55598,3207070,30182,4073,614253,2337,82496,97728,5654333
1366577236,2542868484,21964,22496852,123853013,37236,52685,3216316,24533,4080,628907,2364,82699,100919,5711472
1365501094,2420729693,55429,24990894,123619625,35520,45169,3060913,20681,3990,583776,2357,84604,97566,5177370
1364878582,2504792291,20764,22564204,123376948,37859,58530,3207629,29709,3948,618372,2299,82105,97130,5610044
1365869605,2537307925,23280,22362916,123849236,35972,51164,3183245,23402,4204,626014,2378,88551,100052,5654987
1363194350,2484753681,31610,22565951,123716906,38772,49820,3081210,22373,4045,625783,2382,82074,102220,5661011
1364950792,2471966213,31813,22802853,123503290,41556,53828,3163769,26367,4174,613646,2332,89313,100970,5683757
1365445394,2521488799,27623,22596553,123255078,34047,56343,3242175,44607,4160,628664,2249,78862,97773,5621647
1360837861,2528883338,37074,22452835,123147633,35416,49570,3200596,33118,4232,632669,2274,79865,101267,5610370
1364749199,2467053451,49620,22808628,124095056,34243,48131,3159049,33155,4098,621037,2329,81569,100789,5704237
1364249310,2454603967,41897,22843085,123666307,33045,57065,3147739,42953,4259,608183,2328,79903,97670,5738663
1365827983,2547368607,24936,22447244,123223729,37495,53501,3217371,39755,3689,621609,2145,80940,97353,5553152
1365155598,2493560928,45344,22620398,123872313,43642,46355,3136629,33026,3734,614353,2143,103860,100403,5684553
1366997493,2415759428,80618,26688063,120777572,43547,60336,3169814,46100,3704,621858,2203,128390,92704,4812260
1366550321,2548610938,29627,22449210,123616012,34749,51707,3212705,35873,4242,624886,2191,128487,100131,5625694
1366854828,2485255669,46591,22672590,123634742,32726,47970,3126531,33018,4103,625908,2253,132773,100633,5627237
1365872780,2465999818,48965,22856367,124172399,31986,51608,3192229,37325,4235,615579,2176,131695,99922,5738181
1367289177,2508613318,29248,22694606,123398204,34187,56969,3230658,42281,4239,621408,1568,138058,98376,5654166
1364838755,2534948948,30841,22430242,123127716,33501,48930,3188234,28197,4318,629217,1185,126585,98888,5635686
1366545766,2488792021,48278,22691952,123522078,33908,50787,3101659,27085,4269,625576,1254,131035,101504,5649654
1364840753,2469867194,47864,22810232,123398557,34586,56520,3155341,34545,4272,614917,1260,129535,99125,5776975
1365134371,2523277351,25893,22591387,123014057,36003,55531,3256342,36771,4019,621556,1280,129439,97172,5596083
1365443575,2549309578,36079,22267225,122957861,33606,48193,3152393,27202,4109,625994,1247,128607,99620,5711664
1365691956,2462291938,50034,22789707,123345545,36025,48761,3187351,26381,3885,619368,1242,130347,100768,5704425
1366667811,2475462908,60959,26725233,119426603,40490,62450,3273744,43748,4139,614559,1233,129367,94528,4781240
1367264166,2516850659,43121,22521945,123508707,33175,46737,3167971,26347,4193,624929,1254,136345,102280,5758425
1358760106,2439358517,49848,22796915,122792476,34766,52555,3135748,29298,4205,621101,1277,130415,100178,5586333
1368565209,2502125188,35269,22635431,123386058,73399,58914,3208687,38945,2961,616275,1253,103509,106600,5748179
1367065901,2530407429,26238,22569773,122319458,91261,53003,3209704,29399,1869,622716,1254,75492,114358,5522156
1367998781,2511495789,47718,22418194,123106920,87829,47080,3116082,27078,1643,625949,1239,82003,116895,5685061
1368094189,2477777283,49216,22777660,123595294,92683,56174,3175847,35185,1477,607839,1274,86751,118166,5831392
1365896154,2518140438,28792,22580108,122678606,89191,56448,3230761,38287,1495,620695,1220,82039,114462,5657881
1366685812,2546140408,32783,22401927,123072274,89752,50315,3176937,26545,1323,626758,1245,82624,117241,5715082
1367672008,2490370872,50165,22705752,123812261,89133,46409,3154546,26956,1468,616780,1254,77786,114578,5740326
1367690532,2484700531,44253,22815092,123014324,89019,56809,3228204,38479,1562,617377,1224,80427,113347,5821734
1368749520,2531291773,47690,25857366,119108654,91066,59249,3190901,38664,1549,626411,1241,84094,111928,5005632
1363020042,2474416832,53515,23299366,122404125,90512,53475,3120093,32330,1594,620962,1244,82176,116738,5685246
1386459840,2530241646,39333,23112941,125080420,94043,60432,3290352,40504,1708,620736,1347,81380,115469,5768194
1366365740,2521745639,26982,22746787,122448647,91026,54191,3221817,30876,1728,623992,1249,81130,114349,5507395
1368155193,2512676032,44988,22626460,123487233,86438,44946,3113839,23622,1920,621380,1253,86123,118384,5577834
1367505598,2476212758,47574,22984838,123522239,89092,56530,3188376,34639,1751,610813,1263,85042,116569,5724698
1367167424,2512547788,32323,22581252,123273732,90759,61618,3251692,40970,1811,620652,1292,82905,114872,5676302
1366323259,2541559532,32892,22374388,122771310,88365,48736,3171542,23310,1649,620140,1244,83200,118738,5567220
1366597694,2487799055,48800,22565907,123242110,91462,48000,3089698,27078,1654,614789,1254,82613,120319,5698851
1367998015,2495022294,41481,22780820,123436892,92937,59617,3229845,39797,1591,614163,1293,83693,114629,5788337
1368715381,2546660277,29968,22498709,122789537,98624,56449,3267973,38906,1857,618438,1248,79927,114387,5750175
1363674440,2514096381,41553,22463212,122942968,89657,46428,3134484,21252,1513,622534,1247,83873,119489,5746088
1368601383,2465404473,67542,26644213,119856918,89178,72994,2994628,69177,1730,617745,1253,78738,113018,5774635
1365874692,2527291458,37456,22464728,123311216,88743,53640,3208647,32208,1847,626631,1251,77602,112136,5664241
1368377932,2522863106,48613,22459510,123683562,85383,46528,3140143,20841,1685,627272,1239,82118,116446,5767652
1364274169,2463041349,56343,22717607,124137877,86329,50365,3126341,33405,1498,612464,1263,79265,115977,5825021
1366269224,2490660947,43300,22715063,123250565,90060,59481,3268915,42700,1691,622325,1093,85534,114326,5696284
1367150088,2542168351,40110,22486385,123017698,93622,52830,3219189,28340,1721,627416,337,84311,118344,5736270
1367371946,2490450590,53244,22728132,123385766,88644,51253,3175859,21590,1811,615641,385,82684,102425,5790513
1367299996,2459637443,52585,22800313,123201206,90596,59846,3185907,37718,1820,610288,376,80653,100684,5889960
1367619433,2522132267,37766,22620623,122717796,90917,63347,3289135,39451,1685,629024,455,80646,99029,5566056
1362479913,2495560521,42102,22547028,122874463,86682,52317,3184259,23543,1474,626328,458,76335,99744,5613730
1366472876,2471070182,56725,22646659,123827880,91377,52588,3085763,27300,1504,620705,473,80331,101085,5847234
1368988530,2533968819,47919,25912795,118612876,90204,78666,3086332,78078,1865,635462,425,81589,97191,5724020
1367400970,2523940367,45525,22481715,123217803,85760,51928,3142282,27919,1703,625711,458,81239,101669,5725217
1367921496,2468026894,56968,22769615,123854638,86385,52831,3150112,33578,1558,620589,470,85708,101735,5783519
1365841208,2478317725,43724,22718723,123467452,88509,64932,3254587,47623,1635,630432,479,81150,95869,5715971
1365933165,2526300859,38329,22452450,123261356,87548,58683,3181526,39990,1589,630087,464,83435,100671,5630328
1367648775,2510687894,51386,22501561,122939643,85170,48977,3137502,25904,1484,619816,404,83785,102732,5712519
1370280692,2478937825,52942,22693024,124123923,87479,58644,3112400,38733,1497,621676,437,81893,100630,5840998
1366912677,2506188890,40441,22658785,122989238,90680,67283,3270152,47730,1631,626442,470,84448,98546,5635517
1365720440,2538346962,40853,22431403,123114015,89615,57457,3196386,36082,1503,626227,458,81671,100951,5700850
1367815824,2494953202,52982,22651456,123641896,88651,52038,3107032,26401,1517,625530,461,80302,101143,5734861
1366417892,2475318885,52974,22776469,123585548,93635,59735,3186505,42061,1611,626787,464,81703,99931,5815962
1367511183,2563981931,38298,25148744,118769259,89809,73231,3059203,68571,1727,634756,437,79947,98059,5441132
1364129780,2459251521,43809,22587278,122831295,102279,55011,3084168,22008,1397,617531,473,77228,103456,5588961
1367716495,2489899690,34388,22755219,123451994,139716,62354,3166017,29701,1514,622368,491,33575,96764,5701182
1368200008,2536173288,28599,22522815,123305654,141091,60653,3230915,27993,1547,625115,446,34027,100475,5748733
1367673314,2519770158,34611,22481167,122755132,140051,54442,3177447,26361,1677,613484,491,36506,103288,5762941
1367489863,2470673801,56632,22717794,123553163,142429,56034,3145578,31823,1706,624325,452,31448,102550,5803914
1366891347,2488783244,41148,22635336,122627947,161217,68095,3240812,49637,1792,626504,470,32000,88773,5723557
1365319930,2533670957,38916,22383209,122975683,144782,64235,3209509,36795,1463,624386,430,30060,83924,5594950
1368155122,2494044890,52906,22656628,123748313,145452,59540,3151845,28669,1793,618891,510,31591,85832,5737116
1368134202,2466253913,52527,22896263,123845620,146120,64007,3150862,38114,1724,613960,455,30082,83036,5784965
1367776613,2511989525,38789,22625277,123070779,141259,69416,3216363,45727,1835,624679,473,30440,80450,5667534
1363847303,2541444705,41079,23379165,120562758,144206,70922,2910496,54745,1932,616598,504,32302,85936,5532176
1365501741,2482073426,49933,22704247,123483435,142510,65603,3152766,47169,1826,615473,479,32094,81918,5725292
1363750684,2522167303,37700,22477186,122991597,143403,67780,3229210,49906,1653,636607,462,32946,82704,5483112
1364648082,2512521433,46154,22520607,122697338,141775,60596,3160366,37943,1655,617889,470,31613,85010,5578326
1366269518,2459693004,57381,22771025,123777174,143478,60165,3132979,36970,1583,619008,485,31587,84331,5692732
1364524620,2496819336,42905,22678265,123512648,144162,68448,3182776,51794,1589,623642,476,31074,81427,5589782
1364190212,2518859735,36977,22508598,123021649,144026,65319,3197721,45593,1836,632739,471,30535,82177,5677906
1363950817,2496258634,50929,22593330,123540715,142037,58064,3132209,38276,1727,624480,494,32368,84848,5630418
1365814850,2451003318,57446,22524604,122909393,147513,64569,3119620,41314,1544,616558,473,32849,83637,5724041
1365394856,2496719272,40863,22635906,123008422,142994,69497,3184336,51297,1595,625681,467,33426,81501,5570882
1367250418,2541394309,39780,22349779,123261059,138325,63042,3179407,41228,1826,628046,503,36848,84690,5580919
1365225095,2485758030,53916,22589849,122356235,140757,66149,2839717,56115,1652,586808,602,36733,86257,5656112
1366991001,2508968305,39249,22626875,123068435,147559,68293,3184285,50681,1712,626447,434,31291,81286,5619429
1366923458,2520939229,41520,22529393,122453884,142540,61092,3198529,40730,1832,621905,509,30500,84590,5616220
1365443005,2472566479,57361,22686306,123202498,144656,59186,3109301,39268,1694,619292,539,30665,83784,5669635
1366352658,2504615118,46848,22701702,123344066,142403,67368,3138405,46574,1539,619988,465,30654,81318,5674639
1366523279,2537555637,37637,22505680,122821791,140865,68214,3204809,48143,1688,627686,476,30929,82963,5469277
1364162730,2503585843,46382,22686375,122146787,145930,60127,3141639,36608,1611,632430,483,30933,85240,5451017
1358457235,2441390511,49886,22707329,123020692,143305,63364,3130283,40069,1532,619413,482,34672,84000,5554884
1365445730,2512458271,29041,22752671,122071901,151141,70987,3265776,51068,1841,630189,479,32814,80702,5436202
1364609034,2545872496,26128,22485613,123116538,145155,64302,3202603,40676,1628,620580,485,32398,84825,5638533
1366026961,2480879252,40445,22755397,123028626,143986,61600,3103797,37723,1681,625347,512,33519,85826,5438274
1363433578,2488125547,33628,22793201,123225295,141672,67083,3162005,45641,1468,614099,494,31507,81902,5575323
1366624426,2544120990,27650,22399793,122360717,143549,59832,3011153,51894,1950,537915,593,34219,86481,5367366
1362151992,2464769604,42135,22653621,122683876,141818,61529,3127241,39023,1395,625001,500,32385,84620,5664877
1366776683,2518747719,26767,22678960,122694968,145519,67652,3203958,50301,1495,608700,462,34299,81496,5570257
1365929786,2553426251,23261,22477668,122526957,142071,64631,3241855,43090,1631,628736,402,30153,81650,5572155
1366428983,2507562918,38071,22710838,123291559,145634,58025,3146016,39276,1597,628225,398,32677,85582,5680189
1350357417,2334922444,39733,23252621,119040364,145919,67016,3200046,46636,1706,627296,476,34166,82491,5059404
1367035427,2534138050,23314,22556884,122677740,148778,68196,3213444,48676,1597,626237,467,31343,82761,5524504
1364921178,2520856315,32428,22599963,123015595,143153,61380,3176633,37785,1826,618783,506,31934,86022,5536531
1366136186,2467876053,42491,22814065,123397223,146170,65160,3137690,40023,1642,619489,515,37034,85867,5717813
1364807072,2514625972,24731,22731335,122896041,144835,70000,3184393,51012,1809,623242,458,30792,80580,5479399
1361898048,2528916384,24964,22551082,122156707,142892,63630,3216614,40859,1778,617201,519,35175,83922,5532829
1366604951,2421517122,77846,26190817,121141591,139611,62411,3090494,40534,1435,614746,542,33101,78909,4978405
1367760225,2535590736,20592,22641609,122841030,141171,66951,3211647,49879,1633,625809,433,34776,82326,5545882
1363013398,2530626001,28147,22479008,123239518,144255,61260,3170694,40169,1811,623713,524,37852,84234,5550077
1366718678,2470187741,42861,22903924,122998041,141241,59395,3136857,38324,1625,625479,476,32642,85205,5624273
1365438086,2481378424,34950,22870561,123213314,148746,68629,3137449,46991,4438,623066,464,31820,83489,5620064
1366802396,2533287785,17922,22887383,122905708,147111,67364,3250423,47106,6575,622950,446,30611,81981,5333428
1360288255,2489422919,36532,22701842,122959667,141132,58054,3159377,37219,7300,625017,485,34626,84797,5405381
1366542868,2440920095,42679,23127376,123318281,142967,64484,3204172,41344,7111,621242,485,34094,86113,5710206
1368525013,2516737236,21058,22806953,123636550,139707,68452,3205668,50435,7316,625152,434,32608,81870,5535977
1365124403,2539927529,25360,22483856,123196460,87997,60927,3192363,40304,7312,621244,467,32963,85523,5619890
1368099222,2489072546,42123,22741861,123892949,35170,60186,3101543,38586,7000,621667,452,31492,85291,5646613
1367794337,2458449557,50183,26801626,118643608,48270,83946,3159970,64743,7219,617610,458,31902,78424,4996163
1364512977,2546346061,34461,22403903,123605171,32538,60751,3145680,38278,7008,616969,467,30891,84790,5560488
1367419030,2483671253,42630,22854496,123830182,37316,65043,3125127,40837,6903,621360,473,32260,85022,5690258
1367471389,2498905026,30119,22762795,123328764,35466,65457,3196315,50144,7118,621817,1194,30135,82164,5628704
1367829935,2553429284,18718,22505623,123512190,32774,58502,3194532,42223,7001,618371,1446,28899,82314,5619661
1369041138,2536159940,37277,22573601,124365666,31656,52000,3128057,38524,7069,621771,1407,31486,84084,5688528
1367602175,2462455356,41910,22876674,124141294,34803,57688,3134079,41422,6691,627946,1424,33368,85603,5727139
1366099258,2504275766,27780,22760314,123422798,33269,63492,3191082,50242,7010,621443,1422,33716,81165,5604982
1369289432,2552502054,19262,22490365,123404925,32591,53855,3209228,40994,7143,612981,2189,68235,82831,5618138
1369159675,2516647030,40085,22583241,124133986,32355,47762,3114926,37873,7109,619873,2368,84964,85357,5642915
1368352598,2478529096,41180,22960229,123710391,33454,52695,3169500,45149,6873,622676,2346,80652,84055,5633704
1365471436,2549495747,38699,26267813,118528090,33757,68610,3106582,62831,7016,615802,2343,79121,79060,5137138
1368300366,2481596971,30726,22814898,124136788,33316,47831,3155446,33358,6888,624884,2349,82725,84580,5663266
1367081084,2477511585,23808,22943860,123561886,36613,56132,3181688,33587,6742,623893,2389,126690,82864,5692049
1368916952,2535179925,11949,22553356,123456938,34364,57960,3233345,33313,7035,623175,2344,128329,80138,5692170
1366584933,2567853434,16396,22289200,123988209,32578,47824,3138710,27475,6913,618738,2383,127921,83512,5558448
1368343344,2486605783,24918,22874934,124191139,33187,48439,3178507,27711,7157,623745,2340,130415,84549,5656786
1368499535,2483856127,22738,22901314,124156914,32782,54876,3180732,33877,7007,622775,2301,129976,82960,5734551
1367009730,2532725639,10197,22658377,122702906,33044,53092,3244120,33182,7136,618937,2385,128331,80287,5589226
1367437550,2542412489,20158,22532275,123229502,32327,44390,3160000,26622,6942,621325,2377,129651,83628,5709564
1369183906,2484647335,25295,22845744,124217020,30845,52611,3146794,29191,7068,626961,2332,135009,85392,5747639
1365109414,2493753433,19905,22750844,123521926,34700,59125,3218497,35673,6937,619694,2328,130866,81182,5666152
1366725206,2541624455,31657,25079243,120275645,34348,58988,3135083,35756,6981,622666,2420,138653,83091,5275823
1364237928,2461696077,34865,24083531,122179071,38908,54218,3124478,27560,7158,621169,2406,136024,84772,5660111
1368771956,2502739772,17231,22828749,123920324,34401,58507,3246205,24979,7079,619570,2354,127117,81425,5668227
1365650774,2540281939,11977,22513380,123699704,35435,49274,3194793,16759,6788,616973,2382,131079,82921,5649147
1368213463,2519828028,40939,22609762,123961572,32456,45067,3106355,26609,7342,621570,2352,133291,84916,5626854
1369447712,2488175892,39278,22887192,124114767,32727,56184,3164239,34788,5745,615777,2345,136686,96015,5715667
1368077035,2523606078,23716,22577072,123339316,35359,60363,3238893,40395,2843,621222,2372,134531,108556,5660220
1369497291,2561923705,21353,22341583,122835104,34348,48619,3176042,14987,1552,622731,2361,130089,116970,5625064
1367591047,2495255593,25785,22727103,123755297,32747,48798,3082522,16960,1597,616995,2379,131053,118485,5620361
1365756850,2487631898,21572,22867802,123843695,34329,56974,3224411,23832,1585,618989,2373,124172,112329,5618265
1366209869,2523096384,19108,22630492,123047666,34728,54339,3251088,21524,1528,629571,2350,132280,114220,5526450
1368564770,2521780339,30230,22595795,123870304,36390,46603,3181498,13199,1746,623496,2378,127919,116482,5763136
1368666821,2475671070,61433,26534817,119925102,33943,73388,2965150,51114,1706,626909,2311,130184,113381,5890935
1365140636,2506095609,27808,22411617,123017207,34539,53083,3213334,19032,1637,627626,2349,136878,115745,5698806
