cpu-cycles,instructions,branch-misses,cache-misses,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_miss
1368305955,1067867108,4373717,17591213,30693429,638917,4786133,441427,4394630,4155524,561751,19559,336907,12867355,14224540
1362997577,1068274457,4400844,17468074,30855857,627112,4749504,436916,4404998,4142495,568524,20709,361005,12874734,14190213
1361586143,1064812531,4369327,17522384,30672108,630408,4753199,441648,4372766,4128145,556809,21034,350633,12702540,14115127
1356674739,1047705970,4327482,17293230,30485557,646149,4774125,438458,4415236,4140881,560099,22952,352375,12372837,13784929
1367885401,1081742361,4451055,17395069,31000158,671828,4745750,441993,4463857,4167638,555341,22284,379872,12952520,14267728
1369754158,1069367206,4401929,17506070,30518708,662237,4787180,443682,4366585,4107713,554714,25324,398198,12844249,14154068
1367565621,1079721594,4416358,17435304,30875023,673645,4778988,441292,4392022,4163259,550638,23353,367028,12914473,14196739
1367170172,1068673129,4373886,17460158,30642314,691805,4788027,446475,4370877,4127319,572432,22303,383942,12859419,14175301
1369021678,1079181288,4424534,17404847,30906758,690549,4740520,437555,4413733,4137200,564441,23548,400001,12894332,14233065
1367199300,1078109475,4420207,17455273,30778256,693478,4732504,429234,4392110,4139257,587581,22441,394894,12948564,14295766
1368133584,1066783119,4368468,17572771,30548889,684063,4797760,441403,4343811,4133258,557217,22725,367692,12854934,14169432
1363490719,1064976745,4366992,17488314,30709905,679459,4779018,444606,4399958,4157478,572740,23105,396949,12847861,14130537
1367551540,1074343050,4402085,17493429,30625361,677708,4764387,447713,4391906,4143368,565837,24161,394842,12958989,14244608
1366888088,1079760384,4430561,17404393,30696375,689440,4751829,444847,4428359,4154376,574554,23733,398436,12921841,14201894
1368009196,1073720451,4373403,17502370,30867687,648507,4782872,443230,4383668,4148956,563192,21968,371132,12939726,14325645
1366546956,1062461139,4347213,17588074,30552446,669157,4796309,438197,4359785,4141717,578016,25794,403534,12789444,14169732
1366650219,1074111180,4394562,17428344,30701317,664004,4764621,434964,4384075,4101124,564930,23960,402504,12911676,14217898
1367523949,1075627953,4419778,17492772,30793799,650901,4775730,437460,4401967,4176131,558108,22198,380921,12787337,14164324
1364070404,1060192357,4355194,17467866,30369570,677020,4770038,438842,4364145,4123030,556985,22578,366227,12682446,14059868
1367142319,1072281679,4403727,17489747,30597567,659899,4745143,448841,4388241,4082945,547907,22535,398271,12891151,14146544
1367396490,1057908727,4326599,17635745,30606998,624670,4788261,442401,4341911,4136304,576829,21446,367497,12798818,14171247
1364150353,1067041926,4389632,17522173,30466559,651436,4802662,454957,4381403,4119233,567080,21175,391015,12741685,14083999
1366890233,1076373984,4394116,17518515,30795149,679541,4795176,445061,4403501,4133666,561630,21664,390433,12821919,14304839
1367299490,1069792077,4388204,17587370,30699510,675248,4798584,448166,4382003,4128708,559396,23966,397341,12744005,14164224
1367605180,1072848666,4388800,17549144,30823212,625873,4770537,445587,4365547,4104498,567250,22226,371027,12816375,14177356
1365352212,1064282976,4342409,17628738,30584798,607996,4765233,442091,4349261,4141444,568980,25118,349329,12832332,14133084
1367584858,1063844510,4331486,17624021,30255713,647466,4790084,456284,4355865,4084886,556013,24449,369440,12623628,13975590
1365155262,1066369162,4374318,17533298,30603223,681755,4773343,444775,4414408,4129455,549925,23665,386983,12805552,14138087
1366848087,1067018783,4383059,17637244,30626988,619820,4785278,440304,4359208,4084390,568428,22149,382943,12871943,14167361
1367369620,1082543794,4461477,17422010,30809909,660081,4707288,433589,4437889,4146572,554905,22366,372297,12843649,14184856
1364932262,1072797241,4367971,17585495,30761576,643154,4767389,439363,4378026,4113726,549305,22178,388188,12825570,14169198
1364124574,1076359646,4421432,17409197,30667993,652380,4726545,437883,4395900,4128432,550831,22627,385944,12832638,14215201
1369041869,1075293127,4416578,17530880,30688462,639332,4769518,447473,4390131,4115802,551063,24623,398560,12731882,14156844
1366957735,1062146059,4361635,17641642,30534529,628403,4749122,447549,4373666,4107374,560107,22422,369826,12630203,13960098
1367059276,1074972115,4390034,17446110,30752294,630933,4735098,444412,4398325,4137685,555492,24378,374042,12771041,14128820
1366018609,1074542834,4415382,17462603,30664800,645838,4771546,442430,4413528,4107476,554035,23893,378607,12805823,14176051
1369182499,1065439147,4403433,17581551,30380999,644653,4765943,457919,4390800,4063350,554044,22831,393591,12745679,14059373
1369688206,1080382476,4424833,17495859,30638215,643881,4716395,440216,4399224,4102813,563216,24081,373077,12847887,14150427
1368617263,1066167208,4364168,17513923,30319078,646054,4777221,453206,4348547,4049861,548341,23283,385680,12592951,13967682
1367089651,1072291008,4423170,17502017,30623449,646070,4753923,443305,4412687,4091868,561412,22278,365670,12769014,14102508
1366261147,1072343326,4378542,17553708,30637641,622239,4774401,448113,4390746,4101341,549891,24166,379226,12750898,14150917
1364569214,1083582996,4470422,17431340,30765238,654351,4692238,440965,4429990,4123689,553851,22337,397302,12819737,14185397
1367680772,1061165149,4378787,17559521,30535936,635160,4749188,440534,4382307,4058235,556369,23850,389610,12760156,14171871
1364188239,1065957609,4404697,17481522,30386945,684430,4710586,446565,4424942,4075264,558378,22593,413978,12596420,13926019
1367772350,1079905029,4457338,17444115,30773893,642910,4720005,441072,4446298,4080978,548600,22861,373355,12771204,14143261
1364991715,1069451166,4396284,17539769,30646867,614472,4799222,445075,4426925,4100284,555250,24643,360228,12749606,14022592
1365291500,1062143424,4379959,17564785,30378902,631849,4770460,449619,4380692,4078765,563163,26205,383373,12739846,14094603
1368420663,1053566801,4342690,17610528,30174825,617604,4781219,446881,4355358,4025590,570735,23246,355497,12554734,13904219
1367700490,1075356318,4440721,17416890,30559573,644844,4752380,444588,4407599,4065048,546297,23043,372454,12763942,14129604
1367146754,1085076718,4455014,17358327,30896659,634879,4730325,437026,4451523,4102860,555361,22454,377469,12808992,14224690
1368150207,1073984798,4403295,17531854,30482028,629624,4727623,449027,4409936,4105380,554415,22679,366344,12727058,14101272
1366794716,1068878522,4382085,17504163,30600877,597309,4750754,450037,4382208,4129745,552861,20792,350145,12778321,14223687
1369247214,1064146939,4395971,17646914,30478437,599796,4771676,453904,4364210,4086288,562035,21565,353235,12731839,14217246
1365183161,1052685907,4353499,17575309,30287364,606899,4763999,456316,4351038,4007605,551492,22220,366609,12647675,13961662
1368392964,1059670062,4368768,17553437,30305141,628338,4759538,447054,4359800,4043001,553512,23306,374371,12639889,14042187
1365078572,1066515213,4403318,17564170,30622609,608726,4721271,441975,4399650,4067535,552256,23330,363971,12733503,14171493
1366738271,1056977633,4366976,17604050,30365622,604689,4750838,445670,4343851,4038274,565107,24305,386391,12626869,14134257
1367286075,1071080735,4420138,17449843,30515497,637881,4695058,434942,4424390,4124095,569548,22031,378770,12716291,14074343
1363370237,1071189367,4436823,17447706,30791277,639723,4683888,437309,4448830,4088856,550315,25224,391407,12644326,14038836
1363553154,1076475365,4452788,17369432,30838008,657421,4703269,443000,4447029,4089455,550127,21115,398254,12874527,14286525
1366678455,1086217601,4478519,17356543,30902164,603805,4699904,440025,4466973,4101510,554333,21780,390324,12833780,14186172
1364228291,1081157797,4450386,17357335,30979731,591215,4678115,423368,4481112,4148850,559417,19604,372260,12997533,14391989
1366021940,1075165061,4424646,17513537,30769175,572435,4709948,434463,4412025,4139361,564718,21776,372949,12809566,14152176
1366530993,1068769692,4391679,17492204,30521852,563839,4735217,447809,4387801,4096712,559004,20700,363448,12646459,13996809
1365984972,1067069849,4397367,17409696,30486901,611306,4748668,442146,4414846,4098582,556865,21324,336163,12731829,14047788
1357840790,1070611583,4392498,17392004,30662379,599047,4717255,439934,4386202,4091380,568579,23134,314938,12724644,14084287
1367707640,1079220656,4429529,17460657,30713675,656009,4702006,439318,4445317,4118323,548808,21826,323982,12776173,14163446
1366136694,1077166843,4401568,17437556,30751027,620700,4721861,436539,4420523,4105545,559559,22594,312943,12694813,14150598
1365139908,1070458904,4415678,17455215,30772088,619532,4735960,433994,4397850,4092068,553737,25422,320174,12734297,14158057
1366996227,1065476591,4376991,17527778,30567840,602315,4727835,439538,4394034,4099674,565375,22486,326165,12792057,14172072
1364209379,1075715351,4454279,17371657,30673285,651067,4716838,441351,4481276,4101971,553119,22349,335757,12678985,14086693
1366919815,1085061300,4476301,17383962,30936476,618009,4693553,431669,4473553,4143555,570552,21800,331227,12871669,14234868
1364431619,1079013867,4433919,17359674,30927290,615917,4718054,430549,4434261,4126345,550236,22633,316902,12872287,14141702
1364260668,1071623572,4403858,17493912,30786377,628486,4781536,445069,4427161,4114776,555624,22255,339784,12823119,14150152
1364696431,1072803941,4430013,17451226,30683553,618541,4749520,446454,4412626,4095273,553408,22950,338205,12832390,14161454
1364503164,1069861085,4406394,17441723,30538385,649644,4752703,448960,4433127,4106923,550010,21850,359282,12869920,14123593
1367390392,1073530621,4423483,17431860,30804151,640307,4720049,441930,4424255,4108444,551085,24330,346551,12752561,14111277
1366366307,1064919839,4401943,17575862,30536107,657599,4760467,447187,4408004,4072612,554515,23769,349468,12690999,14082086
1365668581,1077041310,4408205,17382645,30840233,661136,4746350,440174,4409309,4083950,553346,24303,329655,12783518,14161188
1361691845,1059915952,4362724,17465216,30541824,646381,4752283,441243,4406029,4091722,565572,20843,343293,12887460,14127753
1366357830,1059759571,4347031,17527153,30371391,629658,4802680,445881,4381926,4066977,570601,22486,381062,12816379,14066517
1365368365,1073344385,4424717,17420808,30682771,664486,4726468,438101,4432793,4141793,561298,19998,393738,12907866,14230809
1364583786,1075459150,4440673,17405864,30797857,666869,4722836,434857,4454061,4141155,555140,20328,379236,12811390,14104487
1366136125,1067309208,4387044,17665743,30708653,627841,4797191,442855,4386791,4086515,566226,20677,375861,12924337,14272946
1367857246,1075693553,4401008,17424478,30743115,630205,4769280,438911,4429448,4156770,563177,20323,369159,12869864,14111502
1361040902,1060052727,4338824,17527066,30380210,619322,4793053,448148,4370852,4138381,562354,20303,351073,12780994,13991296
1366195982,1072140889,4396165,17576431,30749323,637020,4775644,439568,4414892,4092363,549535,21166,377731,12863769,14143582
1366871645,1082791976,4431962,17445988,30964320,615901,4716077,434489,4427111,4151991,561332,21863,370935,12844463,14180407
1365848647,1069847581,4368731,17542633,30605189,618168,4748374,435894,4360913,4117531,546400,23502,369014,12788803,14091940
1364038421,1066157259,4391797,17486903,30710539,629149,4681053,436955,4426837,4114081,552995,21850,379593,12811992,14108740
1363601221,1078716737,4443339,17510113,31052280,626532,4763715,440029,4449646,4119136,557062,19731,391070,12974089,14331448
1366015684,1076148332,4413455,17572728,30813048,629756,4726722,443244,4408444,4116297,555911,21579,389789,12916628,14204579
1365248364,1069200797,4378551,17497697,30687477,602041,4734953,441004,4391734,4100732,559907,21501,362271,12840360,14073153
1367462408,1078455260,4438053,17392008,30812409,643463,4707886,433476,4437889,4134936,556979,19994,365901,12944482,14179986
1366299044,1070911685,4381128,17575615,30549669,643999,4749031,441691,4400267,4127287,558975,19564,366050,12813747,14043369
1363585678,1078940587,4413827,17462749,30749467,631288,4713584,436789,4417438,4135669,557406,21078,375715,12874068,14131855
1366683694,1078468041,4399912,17688886,30890683,606899,4733590,441782,4396850,4113263,577921,21745,356787,12908723,14233727
1364883241,1073447038,4388358,17535972,30733447,622970,4702780,429514,4426173,4157990,569987,21843,372022,12823627,14135790
1365029926,1069491376,4384262,17532771,30529879,631783,4758184,447616,4390268,4044041,535893,24787,387615,12784377,14036296
1365184765,1081113688,4435089,17428168,30890902,648009,4727478,439020,4469540,4115622,547215,21636,384749,12864398,14202696
1365768706,1090833817,4481889,17411665,30972634,617853,4688774,432387,4457398,4132438,558389,21783,389971,12999589,14304135
1365570156,1085787820,4467081,17420380,30862968,652636,4684837,432879,4458873,4115044,561441,21718,372792,12863266,14176275
1367022294,1070698782,4381133,17506400,30618718,619549,4747292,444538,4410827,4124690,562320,21260,367548,12740128,14041709
1366718117,1076005331,4414718,17519846,30721819,661192,4726077,433142,4444020,4146579,558012,21243,370031,12761231,14087906
1367743687,1077696546,4430812,17494517,30904494,649504,4729224,437760,4421032,4089370,555859,20448,378611,12884411,14249338
1365074832,1075448658,4417160,17524644,30779209,622202,4783307,446426,4395608,4099784,560437,19934,392535,12975571,14220721
1366599162,1077402510,4419960,17413728,30806374,638878,4718815,430961,4419895,4140558,550120,20542,379716,12914887,14192969
1367396467,1067848772,4397327,17473738,30543431,640684,4716280,439067,4397074,4094408,555030,20896,379966,12815857,14076911
1366012690,1075466869,4400209,17491441,30691598,621269,4739883,441251,4405546,4077431,551254,23324,371541,12865295,14164831
1363229615,1061738412,4361605,17441149,30434322,607822,4756936,446194,4385301,4097409,557233,21250,379393,12870368,14219161
1367612350,1073903376,4390113,17542526,30752203,616792,4801965,445547,4380474,4124110,553955,20436,361887,12883688,14205943
1367479249,1072566242,4363577,17557824,30484499,615158,4772683,441054,4364334,4117673,565275,21406,356348,12873861,14173663
1367310439,1076769262,4393322,17518267,30849844,605609,4741536,438442,4416922,4132222,558750,21539,363996,12862574,14102914
1368251937,1081019766,4403880,17536911,30797960,618189,4778642,444303,4403375,4132303,550056,20917,348057,12860919,14195505
1367036315,1074911563,4383039,17560914,30562431,624541,4745264,444790,4396626,4123922,563427,20269,355849,12831961,14146340
1365569920,1081187622,4407115,17422258,30852692,619488,4739684,435729,4421454,4130925,556263,20363,359986,12876376,14178705
1367851671,1080717273,4421871,17506753,30765334,625745,4747605,438110,4411210,4122335,557314,19724,364225,12869004,14161679
1367102255,1070205063,4364348,17477635,30545155,626135,4755162,441065,4403286,4098164,565528,21060,358684,12754384,13999586
1366152192,1076476169,4396722,17499615,30869158,607028,4741407,437092,4413435,4114711,560912,23609,357326,12831334,14173464
1368780770,1068213387,4355535,17535059,30529374,619469,4834646,450873,4363635,4140815,557874,19680,353848,12753173,14060947
1368803726,1077559171,4420574,17516396,30888909,625551,4719005,441169,4414833,4103468,564141,21747,381739,12895770,14223497
1368847919,1080534479,4387928,17465264,30835200,604101,4743613,433213,4403954,4136692,556720,21908,357167,12863470,14214010
1366114969,1066787347,4358526,17505328,30587721,604720,4783732,437863,4390287,4109781,557994,21628,359275,12713720,14010327
1368281492,1089254562,4454037,17351877,30929168,607123,4694991,430507,4430633,4136981,551585,21922,361713,12888177,14195558
1368498571,1068696799,4371422,17642830,30607164,615948,4755597,448155,4357439,4107064,569161,20855,354273,12803014,14121851
1367066877,1051259238,4323358,17567335,30228519,611647,4802707,445496,4340538,4083923,580383,20788,369792,12686939,14015306
1369133129,1085513473,4453410,17461255,31011462,639299,4688686,430000,4456398,4137621,565210,23131,410365,12917417,14325070
1367681862,1072105210,4411929,17528082,30797605,610954,4721954,434857,4423583,4112858,562269,24528,370368,12839190,14134770
1362472850,1055191466,4336056,17489945,30190897,629388,4769743,449571,4348673,4064598,562872,25600,368315,12568960,13818774
1363383678,1072033549,4429125,17360676,30707395,650885,4680496,439472,4446006,4113682,549998,21618,395934,12885053,14224877
1369269958,1083880324,4456129,17459616,30945224,630198,4732475,440421,4456788,4138060,559165,22862,390995,12833818,14262847
1369594660,1073309201,4393062,17591968,30796545,650391,4772537,447707,4374792,4112022,558325,22926,400346,12939314,14370720
1367055687,1073342098,4420954,17534972,30712312,608440,4744823,445928,4432614,4140273,563818,22798,389948,12740030,14106128
1368535057,1075146127,4432201,17479128,30804148,585228,4734498,436578,4419233,4151197,566609,22060,383951,12893711,14302888
1367318761,1079277206,4416530,17438955,30662364,575704,4738366,442680,4413906,4107483,566265,22820,386176,12709107,14136035
1368196954,1072976208,4402424,17528993,30772875,562242,4732480,444244,4389748,4119971,559915,21370,363640,12893768,14326982
1368317940,1076592668,4424945,17549046,30789053,556565,4749966,441620,4396086,4129374,553697,22039,372038,12938583,14281698
1367555499,1072545898,4423741,17525518,30547317,563981,4735782,441228,4400929,4096009,555230,22491,368128,12858470,14211939
1364526181,1080042342,4455479,17346006,30814834,573872,4706000,433964,4457468,4114140,552619,23811,376142,12740862,14089207
1366114129,1098985467,4507954,17292681,31207805,575039,4661264,425371,4508601,4158929,557165,21372,377084,13028829,14351411
1365778527,1089229400,4459666,17407414,31046303,572638,4751071,439713,4478048,4160103,553857,20825,376724,12951092,14276672
1367565252,1084435535,4444113,17506453,31042955,572857,4707256,439569,4438616,4121721,557043,21773,367443,12912248,14303915
1368116871,1090271333,4477796,17371962,31079241,583532,4700229,429487,4479430,4153333,571247,22127,385279,12943280,14319144
1366500474,1093814745,4472896,17332763,31115336,579401,4677633,428724,4477465,4122990,561430,21808,369238,12893918,14316318
1367185900,1087484739,4428251,17424115,30998645,572959,4730829,433076,4425606,4145830,569281,21080,370006,12849106,14300441
1367476813,1076834189,4389517,17453721,30547742,579126,4765265,441156,4359239,4120182,554565,23329,367771,12790160,14180284
1366631600,1085597118,4445247,17470293,30898564,602029,4725963,434697,4453190,4125286,552104,23340,390812,12865203,14246682
1368136721,1079230513,4413144,17494376,30888063,573193,4786863,438388,4329402,4090104,548386,21901,373316,12919245,14291446
1364463530,1082731386,4416284,17439312,30927437,613462,4705666,428751,4418899,4132649,558724,24124,342267,12912236,14228277
1366685706,1073001696,4376817,17506639,30666026,655837,4771009,446662,4386377,4150507,563764,19967,331359,12897875,14231790
1367769283,1068888402,4393220,17558065,30722384,625439,4779110,441379,4355203,4105539,570587,20998,356961,12948543,14292963
1367382947,1074042517,4408495,17493332,30615239,673308,4750073,444244,4396970,4108532,566461,21481,348929,12856528,14215044
1368598239,1075312448,4412556,17565792,30823223,653006,4755296,439500,4415412,4124289,562574,18421,361614,12925440,14278453
1368617468,1071684622,4389363,17670020,30858597,635613,4798382,446762,4371629,4128043,566008,20430,322237,12955279,14332368
1368501347,1079914561,4398563,17527087,30776121,640277,4742049,438890,4383900,4129682,565440,20289,336455,12846885,14263209
1367190135,1079986139,4404925,17541425,30902413,624453,4734986,434103,4400124,4136003,561699,21616,306712,12994129,14341389
1364947099,1075993962,4403090,17578988,30721174,620218,4759349,437064,4389158,4140326,562119,20921,319401,12900310,14260054
1366504561,1076513127,4401051,17521278,30730933,656875,4786346,437487,4373611,4131355,558451,20956,336288,12936043,14242800
1367393597,1069592724,4378091,17584708,30691480,643620,4779571,445084,4363610,4128145,569930,21708,359321,12933241,14275535
1367353203,1067401488,4353273,17496897,30773324,650910,4745326,435605,4375254,4133062,558353,20430,341530,12887459,14233587
1367312556,1081406943,4418866,17402681,30882700,632648,4730892,434870,4386981,4133015,562841,20182,407116,12852398,14258451
1366822506,1068115210,4341882,17586572,30663733,696540,4823094,451641,4349973,4082289,563208,20773,385247,12914997,14223151
1367650146,1069633882,4374295,17588337,30918903,659126,4807288,444007,4370951,4140931,564631,22126,374578,12764918,14247399
1368944256,1074884405,4384636,17567789,30801020,646195,4770513,442093,4378461,4125020,564787,19988,400780,12950940,14323736
1367814229,1074356887,4385836,17503833,30811040,667389,4748800,438770,4409412,4140584,557490,20317,393045,12893323,14245716
1366928234,1082415835,4421006,17464239,30977056,648477,4714456,438023,4406385,4125454,558167,21271,406678,12976768,14324307
1368106988,1083484489,4441255,17438290,31087957,663270,4770613,437818,4427617,4136422,561672,20326,417431,12961025,14344620
1367425763,1067479621,4375690,17620751,30745662,624149,4819633,439722,4370025,4120053,570715,20432,369739,12872589,14256724
1364498195,1080231309,4428558,17403198,30927009,624646,4717622,428014,4406131,4153823,565723,20895,361037,12975006,14257853
1366013271,1075295637,4419597,17444532,30952412,646064,4765573,434707,4415701,4106897,558292,20688,376923,12923416,14244761
1368440028,1078358128,4426872,17551882,30938480,630556,4718623,434917,4418183,4156486,565818,19730,364167,12952279,14275579
1368101699,1076897688,4390820,17567525,30719564,630803,4772845,439103,4353105,4131420,582501,20297,378519,12872801,14245629
1366932696,1082976598,4437905,17401315,31013867,655595,4691197,429659,4453154,4157203,556381,19869,385475,12803508,14228723
1366929743,1076071165,4411478,17467835,30869001,638148,4755398,437941,4414924,4131693,556837,21827,387432,13032837,14307205
1360932522,1067650130,4384220,17446462,30762152,615541,4717056,434110,4416996,4119860,560774,24616,369921,12755305,14011007
1368433028,1073979616,4403296,17524602,30784989,647622,4730860,434396,4399797,4135034,574351,19734,379480,12880350,14192283
1368343774,1074455314,4395656,17571260,30746413,644167,4784503,441655,4369238,4115339,564412,20710,372046,12929289,14254010
1367583009,1075188852,4410243,17435875,30724097,674476,4766257,441909,4423683,4150956,560901,22145,387159,12889468,14169773
1364991981,1067208346,4385268,17507301,30615718,639048,4749855,432998,4382619,4114733,555941,23394,378414,12826521,14058500
1367330077,1081782643,4407629,17412202,30880929,666360,4693088,433597,4423886,4167086,586744,21611,382778,12941364,14311990
1368389778,1083894810,4440643,17533864,31004456,627407,4694327,431022,4434353,4157455,566655,22126,387580,12977060,14361804
1368199906,1070224320,4387834,17573128,30742651,638372,4757306,440654,4386078,4097180,556786,24319,387770,12864725,14247662
1368665649,1076614903,4411693,17491632,30983521,671500,4756991,438750,4424656,4158308,564171,24287,408732,12880231,14274655
1368269388,1084834631,4436924,17420099,30915563,646792,4720181,436663,4406291,4125536,572719,24022,404208,12953399,14348042
1367874830,1063649054,4369689,17604728,30703562,643638,4796691,439751,4368845,4151839,577297,24209,383851,12815781,14188820
1367720029,1071231610,4382018,17499652,30537656,644372,4776182,444172,4367273,4084955,556582,22193,386248,12834263,14181422
1366442394,1069091618,4376712,17422293,30670317,655033,4760740,436082,4382885,4122870,564746,25163,396184,12725664,14162962
1368000286,1077827108,4401309,17477809,30841799,661702,4767216,437912,4411229,4159308,560074,24621,391019,12848150,14308283
1364761829,1065723868,4396185,17438627,30671227,644192,4781390,440900,4395855,4140890,554138,22801,380591,12714710,14176100
1366853437,1059285979,4329867,17527085,30425741,671469,4768750,449459,4344171,4122324,572577,24251,378820,12680727,14115343
1368440677,1061672489,4365701,17585995,30585936,629728,4760377,440509,4385917,4135323,587789,23026,378264,12707307,14065437
1368289857,1071204120,4424253,17462222,30778026,620639,4772293,439002,4430547,4122752,560709,25188,381352,12740811,14125681
1366332688,1059379136,4368265,17574580,30562526,623522,4755320,438414,4404391,4169183,564600,24302,369490,12726323,14097457
1366495217,1071157620,4412111,17569468,30892102,610011,4747074,437960,4421093,4171361,558883,23176,353028,12762391,14127931
1368499578,1077069502,4434651,17437544,30921306,634188,4763945,438695,4431457,4141350,553129,22186,375819,12931652,14311040
1368505227,1080118005,4463352,17413821,30913069,642406,4675596,433018,4462312,4130018,558147,22246,373571,12844833,14172221
1367053317,1078571527,4433890,17492117,31021971,645104,4763372,445945,4427035,4143236,579184,25517,400773,12936348,14324227
1364424725,1065182062,4345882,17647365,30534709,604207,4818727,442378,4361769,4100094,569010,26818,364522,12782640,14138508
1362495091,1067276539,4365622,17447934,30613860,619277,4791511,445095,4354360,4159727,559981,22705,363733,12716784,14158581
1366045705,1071533675,4377014,17516640,30702268,628506,4758094,443394,4410093,4128585,557427,23710,396923,12789848,14202974
1365921211,1075326946,4395078,17509179,30658936,644767,4750584,439302,4425377,4117484,569487,25141,397631,12830636,14147285
1365645455,1074600247,4406550,17530848,30770433,627195,4716215,433582,4411884,4143167,554429,24860,366583,12722527,14252912
1358849680,1063101031,4360128,17373521,30448474,633601,4712871,432536,4435825,4145593,561794,25250,376405,12533130,13856181
1359119646,1055548824,4342746,17547546,30558951,628143,4735100,441698,4411223,4141909,573504,24119,382924,12588105,13994698
1366470709,1079201455,4423949,17503320,30896280,623862,4727420,432870,4452634,4164573,564822,21956,360291,12848084,14227726
1367741053,1078254384,4421391,17529964,30710574,645786,4770943,441660,4357988,4110750,559635,22861,381211,12954275,14376976
1366058081,1069792189,4406840,17447640,30485865,689058,4746811,437642,4408256,4148554,555716,21792,412872,12737216,14191577
1364752797,1079303355,4413533,17512516,30971393,686251,4732750,439939,4436863,4145683,566628,22783,343528,12956199,14316572
1364356175,1061932762,4345495,17539018,30460207,676120,4783742,445882,4358874,4153099,566017,21886,328830,12848493,14226015
1366576000,1067321130,4352193,17631686,30684593,686884,4796189,445406,4392138,4171632,575318,22768,323768,12848830,14189221
1367148363,1075966706,4388334,17595379,30892283,666475,4734932,432236,4409439,4169080,574142,22474,305160,12867656,14233990
1366265039,1083358805,4429700,17468838,30796682,676871,4750831,437051,4421095,4184670,567121,23997,335230,12775831,14224296
1367089431,1078935852,4422973,17474626,30791509,693574,4778172,439688,4443775,4168722,571841,23002,329404,12799893,14207855
1366410254,1066315347,4365865,17517869,30412296,721536,4847510,443441,4369371,4171995,565853,22961,327931,12748089,14123240
1366300744,1073813195,4385967,17512980,30691476,729374,4804313,440137,4419168,4175181,559599,23226,347787,12890777,14224966
1367149243,1088184065,4481319,17387616,31075694,762167,4684341,432870,4454368,4157458,565743,22362,351599,12949104,14365152
1365918293,1070230777,4392124,17558675,30724128,695838,4747800,444411,4392055,4174305,578575,23009,329497,12866080,14152704
1366446479,1074859567,4408249,17447430,30913805,707440,4752990,437092,4441381,4151075,563142,25999,349664,12840057,14225014
1365564283,1071247446,4392401,17442558,30550400,715033,4770020,445679,4411846,4151593,585167,21383,346904,12829618,14132835
1363277096,1066195738,4367672,17563140,30642625,721318,4793592,441245,4378329,4145146,562607,23075,337405,12927205,14275060
1366320805,1078481675,4419219,17474307,30786989,688497,4716506,428773,4433404,4188399,569258,22837,319504,12936430,14209856
1363972597,1080892631,4439541,17416314,30835411,686115,4715018,428757,4457908,4164691,561764,23292,341106,12852428,14234128
1364811292,1074327628,4410131,17501809,30881872,699485,4743870,433678,4435311,4135221,555202,21534,370719,12873017,14242611
1366430841,1070909492,4383194,17519886,30611577,690264,4777503,448105,4396502,4151732,561653,22366,324786,12751186,14065825
1366050115,1067218638,4400438,17537459,30490636,698782,4727656,438127,4406923,4124818,566742,20911,324756,12834852,14125746
1367614634,1082938436,4438613,17389464,30898682,712922,4728267,437720,4449798,4134631,564593,22782,350649,12971859,14303195
1364669814,1074690497,4416805,17443264,30587801,706612,4782785,443434,4434066,4158824,558078,20416,334792,12861142,14188190
1365978794,1069418014,4416773,17530200,30871304,706844,4730899,441106,4426789,4139892,562833,23247,333064,12856555,14188857
1363436234,1047624860,4304432,17626348,29882834,689715,4834451,454813,4320587,4085547,554611,21883,324052,12672288,13947447
1365974887,1083357510,4462740,17402773,31052554,684076,4640316,433541,4462464,4096631,571580,21388,340990,12992604,14321460
1367562523,1082640773,4460148,17488044,30896178,675420,4695580,434217,4461909,4158517,552963,19864,323527,12868155,14222122
1365229511,1068609886,4369578,17565648,30419632,667702,4742337,439421,4368406,4133588,566520,21612,319144,12810800,14128276
1366016694,1068652181,4427576,17441289,30451145,716675,4765826,448615,4412976,4126603,558035,21209,361694,12694104,14078201
1363155928,1067505517,4403306,17472525,30575669,685988,4744057,440664,4427627,4133096,560811,21260,323105,12812838,14162641
1365117140,1069360180,4397712,17503929,30596091,693974,4753266,447294,4366444,4127247,555823,21211,337927,12842094,14201984
1365174301,1076400146,4427226,17381929,30835700,704546,4704713,434927,4458086,4118118,563983,22402,338491,12890525,14182017
1366425644,1080270422,4457472,17435851,30845163,716906,4687502,437922,4445188,4127394,562894,20018,377644,12915903,14260180
1367276877,1077046996,4416770,17512846,30744408,718340,4710543,437298,4452221,4151603,565013,21290,336989,12896673,14221130
1365565514,1078352165,4421931,17428235,30748507,686880,4701862,432441,4425389,4159343,566425,20975,331763,12864839,14221993
1360968584,1060149254,4367815,17487506,30355063,724210,4747877,440831,4382579,4132280,569366,21326,342343,12867281,14178047
1364314351,1069275371,4395715,17482703,30650567,694303,4762406,438601,4427128,4147452,568821,20140,346820,12901305,14179923
1364070147,1063070561,4363005,17496489,30414319,687784,4719739,440696,4386458,4142246,570114,19916,331542,12699467,14031996
