cpu-cycles,instructions,branch-misses,cache-misses,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_miss
1365156927,1941782049,1579138,1026059,96411365,3058353,53541,320820,1555990,1777330,72848,19982,457883,7879378,8601666
1367147771,2044156632,1536493,1701718,96233619,3045281,64046,282563,1572578,1671955,66041,18652,392443,7717363,8671311
1364998409,2030772161,1512865,1658119,95665607,2949666,69622,261031,1571268,1913530,79116,18362,431524,7853503,8304647
1367810894,2090202902,1530969,1825350,98434923,2883553,63318,299462,1536923,1882533,70200,21276,467098,8010424,8617411
1310301950,1821197608,1497411,1263642,93164453,2918247,72089,164436,1558290,1670736,72158,21393,446886,7635934,8458830
1369101103,1984721133,1536331,1781317,95051900,3023237,63196,616501,1446857,1146131,65898,17886,454829,7745863,8644862
1370304311,1999603035,1568248,1086942,96906834,3091997,44174,218011,1583619,1309570,66562,18639,456747,8302126,9046061
1363162711,1985738833,1589168,1255910,95152692,2969936,65406,343472,1547826,1209230,76265,14295,372852,7314813,7659566
1369691908,2065032950,1528369,1731652,100480476,2935970,78217,299591,1545967,1289534,69535,17861,430020,7911835,8743122
1368778528,1999145069,1601958,973985,96882743,3117408,42209,186973,1582440,1233743,71243,17605,408735,7409563,8359970
1369449654,1886277758,1624106,502825,97650105,3301142,38257,135447,1599655,1442739,65875,20801,556528,7607378,8476587
1366746384,2002074277,1556546,1504972,96240570,3039329,61159,352297,1534405,1239572,76123,13984,357396,7471433,8153019
1366593114,1881807911,1617284,1132699,96505255,2951719,54369,235774,1566153,1211687,81125,15106,334331,7070227,7979488
1367977046,1950392198,1595253,997925,95916761,2926402,43345,187028,1611687,1495316,76584,17560,425995,7693467,8341328
1368737607,2066646886,1551570,1269449,99579847,3143501,63688,283990,1562765,1304014,67930,18532,481663,7799252,8415691
1369334014,2196241779,1505716,2192591,99790234,2664990,75363,286187,1593840,1461802,67864,16840,448174,7979394,8552984
1368626451,2158192260,1554946,1684802,96088022,2887384,64989,278028,1576218,1154657,70042,16592,417429,7765415,8986694
1368063227,1929750677,1616801,973775,97094757,3274606,57386,171968,1611619,1275214,67475,18536,474746,7644579,8556343
1363371539,1872489064,1621887,771021,96279427,3169888,41696,238420,1577571,1363354,77874,22546,551172,7858362,8319986
1367213424,2074634562,1614721,1061393,95296774,3059855,53202,256853,1599900,1452731,71396,19509,494016,7491060,8278091
1368433746,2313002066,1355456,2680951,107185314,2211916,105653,359850,1461358,1415364,83075,15787,364784,8199176,9074302
1285595316,1781133420,1483812,1000237,94785046,2804294,76546,157809,1503818,1303997,80081,15540,388761,7406166,8029978
1369210086,2028413238,1553948,2008870,95902358,3102173,73648,498618,1514978,1328944,70358,16709,414714,7997117,8724902
1369314325,2252302279,1475063,1923769,95407079,2767221,73429,216205,1585478,1501978,75958,16267,369741,7320470,8300802
1366344595,2093486889,1540324,1538862,95041144,3037295,71430,291683,1584382,1334756,65821,19381,485949,7923501,8742331
1367066956,2048813251,1535524,1538137,97369064,2868396,61127,287110,1520815,1370224,73474,16189,384632,7925865,8669666
1366814168,1870419340,1535078,1499342,97963135,2923960,66566,431944,1476324,1684719,71872,18999,438075,7879150,9382007
1366052695,1994262079,1578429,1282319,94719279,2960843,52472,216581,1579293,1616621,69552,20450,457301,8071415,8899154
1365307614,2024979484,1466626,2372477,98006100,2661790,79325,499755,1472022,1572710,71954,23972,534047,8236962,8932785
1364629703,1871424731,1621396,822633,97318990,3108757,42876,202113,1596592,1400919,67576,18080,423856,7966902,9111708
1367325548,1849767898,1555978,1403354,100267414,3083792,60704,566018,1447897,1215938,71890,15558,399676,7659641,8142797
1364677312,2148525001,1571737,1750799,96411773,3012839,67563,251633,1615506,1373856,77520,19454,437162,7627604,8275309
1366589929,2194015844,1470455,2518509,101234523,2854401,73289,339387,1510912,1006022,64800,20557,485503,8321540,9275123
1368370845,1887759660,1662833,881690,97306606,3247339,36749,182584,1643298,1435401,69613,17072,407682,7593877,8322381
1368140933,2004910331,1599033,938345,106702893,2877352,73823,389356,1518424,1018096,81740,18523,450231,8227340,8405018
1368381151,2013778790,1579563,1659005,98738344,2856332,63494,214123,1606527,1448235,74403,21139,443120,7708340,8770308
1365597147,1941863869,1617662,1312128,96853048,3040853,57006,245125,1602665,1204168,71156,18710,398265,7574275,8725854
1367411314,1921287068,1649443,835148,96576222,3233203,44501,173844,1617515,1218807,73211,21528,493049,7880681,8368154
1314277063,1856559327,1529948,1562647,90421405,2955153,92010,385348,1486096,1590615,65896,16728,406449,7566310,8317137
1367532170,2025043480,1513972,1628285,98613950,3166108,58750,365591,1508109,1599977,69355,17818,457808,8533131,9301601
1369452059,1803884601,1593406,683034,101584822,2854756,62213,106122,1603466,2062818,72563,18442,483919,8126863,8749144
1366250151,2028572343,1513325,1934878,96433929,2921487,75743,329692,1529222,1760430,70901,17729,422220,8063897,8734195
1368865847,2132757304,1495520,2025192,96841923,2682726,66507,363634,1523985,1731630,72115,15671,395704,8361071,9092765
1368091977,2001622312,1562906,1531437,94735880,2765556,61850,665827,1449623,1157910,78623,11608,329108,7497796,8058892
1364145143,1973974247,1488874,2106575,97744420,2907101,71068,577424,1472401,1440303,80482,14362,351285,7664849,8453434
1368623202,2109804947,1429355,2410535,99411159,2617826,83659,490921,1438155,1713257,69931,14719,383434,8600530,9224823
1364535917,1927423573,1550340,1288893,99990257,3079684,54359,122245,1606865,2116707,77067,17875,410224,9003067,9796387
1367316504,2028171199,1524960,1659285,93998359,2860979,60442,351855,1521846,1686817,72228,17032,385819,8757639,9144941
1364469539,2190999364,1443830,2278954,99142607,2636127,75008,443455,1519007,2110823,83077,18681,390261,8508020,9343166
1359654411,1849901729,1567765,956453,97174285,2990298,62266,248848,1573304,1836095,70769,18686,364580,8115922,9118755
1368077762,1856149490,1608443,875432,96338442,3051136,42602,152209,1587211,2063781,77903,19673,433864,8605887,8878712
1364150103,1910369502,1548436,1396855,94193271,3064532,56679,254783,1564593,1735164,76304,17911,391469,8390482,9077478
1363996400,2002313835,1510926,2031946,94487456,2806537,77587,452618,1515391,1653650,74276,16167,324695,8180392,8778529
1364702814,2121581724,1532533,1815851,92776371,2811973,73885,362696,1547043,2024239,80594,17928,386036,8133663,8847611
1294791707,1791694171,1509028,1109710,90082122,2936288,86521,350990,1452528,1700316,68733,17900,408362,8112162,8777482
1366186718,2103657400,1483538,2412743,94681534,2570565,94523,373347,1534724,1962111,76052,19027,378605,8202590,8868684
1369641648,1950858879,1544454,1295542,95478765,2872627,61727,371200,1548988,1911345,76615,19625,458279,8639580,9059176
1362526011,2028239791,1526729,1663827,95962944,2922140,56187,248549,1546768,1922191,73956,17333,387075,7953792,8949860
1366436282,1917093055,1592948,1216792,94816858,3051241,51824,177542,1610499,2157627,80847,20829,330828,8016715,8705212
1366117991,2068244962,1478241,2097923,93167562,2877824,82362,483617,1470662,1828927,69590,17757,387048,8256133,9094779
1365454913,1927384530,1581206,1101474,95236387,3236060,58254,356803,1550293,1772122,71774,18660,403748,8115864,8942051
1366690792,1920542719,1537796,1508445,95952952,2982663,64346,413956,1496029,1709808,84420,15820,323971,7768301,8591807
1366591352,2049795540,1543574,1346993,95833075,2929144,63761,220098,1589151,2107510,73100,22891,453588,8412371,9082299
1368294076,2012413457,1522429,1445788,94806671,2898965,66138,254272,1577869,2074479,74307,18481,363133,8322830,9085505
1366494762,2008117718,1555072,1207120,96444731,3049932,56188,245415,1584232,1807568,76235,17069,377525,7817046,8544480
1369132554,2171775916,1502064,1902685,96635841,2847546,67212,368506,1524218,1984419,79667,17742,372372,8026164,9026539
1364299409,2178214927,1470123,1917718,101094184,2474538,85158,192159,1598830,1928375,86501,15347,324984,8422166,8489358
1367370909,1910882916,1610107,1017595,95431322,3012388,51785,228988,1576778,2114712,78887,19912,388360,8164392,8767887
1368379768,1884892347,1615884,885575,95628229,3290370,53401,237830,1590001,1897184,66811,17695,393378,8528314,9251731
1364476438,1939072988,1603391,1138184,95957336,2977415,53449,211918,1578554,1938504,74527,18286,417885,8205761,9062815
1367683734,2017003068,1568157,1531702,93649876,2960868,53270,274880,1553493,1766244,80381,15005,289637,8152500,8772699
1286400978,1766817441,1483697,1160217,88732957,2803481,74799,199067,1512088,1908581,70171,16676,344568,7573507,8218236
1368904374,1912704880,1594370,1122503,94585209,2878415,64195,193946,1595612,2231993,75765,22248,479358,8257909,9165590
1367518664,1981686049,1483022,1918962,101425261,2823232,82410,630182,1436527,1870252,81564,18056,338274,8265705,8578321
1358295469,1888127768,1559896,1460572,95818033,2955445,74059,338455,1564639,1945047,70997,20200,446854,8396288,8929387
1365373806,2114477512,1441713,2096702,101120445,2498424,95830,397467,1523800,1944218,86418,18918,337060,8631360,9089921
1363506218,2087175302,1439495,1554533,104289871,2622499,81475,287559,1507058,1690182,92424,15299,305189,8412438,8860206
1358053706,2184714753,1420767,2783190,100393455,2764669,97185,392904,1505686,2062077,76986,17646,386473,8022266,8642921
1367331455,1972192142,1562354,1485725,94880876,3025543,59184,328848,1567464,2111592,76977,16264,383766,8040998,9249606
1366142993,1842877067,1563228,1263183,98063408,3019802,72578,388232,1548720,1759526,74678,22434,474077,8596684,9764853
1369094851,1965983403,1624121,1467240,98254020,3085006,70262,392385,1565694,1100964,69173,14241,347197,7748498,8506698
1366357893,2025985480,1576070,1443891,98171541,2954550,72394,253403,1614659,1353208,74751,18329,372393,8186987,8608439
1367809006,1954344500,1627115,1097747,95446158,2990525,59863,117697,1653498,1320253,75661,18814,364143,7814651,8494028
1368541040,2003897806,1561270,1375092,99197387,3014231,62552,170527,1635402,1471167,71646,20543,428295,8326923,9162909
1366440741,1968767713,1609741,2001504,96855408,2891148,76902,319281,1609650,1450702,74434,21789,433678,8217796,8942479
1367927227,2044619298,1645133,1733516,97022112,2897890,80906,341261,1650899,1476025,77223,19351,388729,7902976,8956456
1365998846,2042461782,1540891,1526748,99429141,2893639,84891,312936,1595913,1399474,77449,20789,432308,8010311,8501880
1368200776,2103095667,1603208,1789381,95485524,2779002,70364,394176,1600101,1614261,70690,16967,379319,7977480,8691785
1319865676,1879629399,1549805,1339770,93652761,3011104,63859,253880,1542817,1460129,70177,18137,465114,8238690,8405213
1368472470,1932600595,1579765,1204978,97294527,2974714,64634,299446,1578257,1535634,71629,16069,407202,8187399,8707869
1371122109,2180437155,1470322,1428467,105806995,2475837,74666,234658,1562861,1709889,88261,17840,408546,8564148,8929305
1365592001,1817108565,1616898,954111,96504896,3327261,46231,332915,1547701,1321869,64929,15391,421192,8237303,9146615
1368597421,1905328759,1603685,1294725,94803985,3177152,69705,244620,1615210,1594745,75769,18400,365946,7907242,9277273
1368406955,2039497149,1561169,1787504,96783257,2908986,73679,400496,1519099,1468250,66488,19471,432572,8168957,8711266
1368690718,1997393880,1582554,1263285,96090355,2969770,56362,136034,1624378,1566047,72466,16565,357981,8029427,8911363
1370574038,1995576168,1572239,1422951,98241716,2992045,73223,292356,1578711,1665730,72825,18267,404918,8172864,8604301
1365327928,1810855063,1636813,743810,97607198,3297806,47215,149628,1642781,1728377,68098,21289,413416,8301098,8923455
1363298050,1822560706,1658564,784455,96873295,3153364,52823,190457,1616700,1666778,72169,17992,407578,7973535,8972309
1367042753,2254222650,1472439,3418084,100395839,2671565,86717,351780,1493239,1899891,69651,20074,356135,7600235,8206139
1365766559,2002587360,1586091,1631616,96353725,2805599,67624,402428,1489077,1212642,66228,13865,263943,7879998,8347913
1365362883,1977235507,1607541,1248199,95575539,3009020,66855,370597,1539519,1220174,65456,13921,303372,7640965,8781843
1364679780,1944029401,1549291,1423720,96407630,2664784,63401,277927,1527071,1744995,71971,18592,413209,8256363,8481592
1367526490,1959982811,1572481,1409470,96142660,2820704,67436,214121,1617349,1713788,71564,18355,382308,8083712,9013580
1368474141,2061468368,1567289,1412328,95609518,2734269,61207,209588,1602948,1504485,72890,15184,323950,7715117,8535227
1321234541,1791283033,1536042,922913,93376471,2979640,55162,311954,1501631,1442902,68609,17156,397073,8311022,8930674
1365683550,1877941375,1575715,1101674,95121285,2866018,57304,194742,1592415,2256869,75922,21082,396761,8326963,8966170
1366288994,1839263973,1605859,781712,96132368,2819416,47485,125785,1618765,2371221,77263,19277,413592,8363859,9021155
1366637475,1929415409,1600732,1441254,94705097,2962303,65120,494541,1504541,1614776,71648,12364,277299,8393715,8875996
1363663045,2112861744,1414744,2487650,102397904,2616205,93996,353280,1419835,2048768,68760,16069,330198,8648219,9549680
1365515484,1876953314,1557397,1303233,96689990,2759639,54689,378596,1473196,1583348,88334,10316,260262,7734805,8481645
1368665220,2304730545,1372240,2484283,105686899,2345848,96193,389177,1521890,1947176,88531,14719,323032,8406377,9056295
1364792163,1925709840,1566405,1340306,95101257,2753603,60649,289936,1565976,1928402,72972,13914,317339,8004765,8827834
1365559965,1777120202,1605790,1121076,95901204,2929988,54953,243267,1546163,1643588,75052,10909,300545,8110883,9395407
1363575804,1985373663,1520271,1356565,93734166,2798763,84907,298483,1548815,1953416,78152,13834,322063,8559632,9122153
1356452445,1812094141,1537685,1677016,95239946,2814022,108555,374998,1542260,2033023,84296,12965,314440,8152749,8370297
1366645380,1727637110,1586236,1001606,97287341,2977039,46140,155079,1582912,2157226,74997,15975,348311,8551690,9619154
1368262199,1938747672,1535121,1407715,99418685,2615914,65341,278266,1544001,2134200,73646,14723,342352,8236510,8747797
1366740944,1941556568,1463000,2173403,96840658,2675127,75360,564643,1459354,1918263,67101,13727,327054,8115761,8886221
1371165542,1935210141,1565578,975932,95536334,2769361,46003,258826,1540276,1791413,77885,12713,331687,8186629,8818557
1369409011,2111579584,1477850,1957829,100692872,2702628,73103,344202,1509104,1931357,70987,16085,364881,8818424,9507756
1366717289,2112041857,1432533,2272602,101025890,2351622,113322,483730,1473148,2164577,75766,13691,320784,8327126,9514270
1334790277,1890841862,1464674,1220014,99375389,2643678,98749,264650,1511284,2009933,82790,16061,353582,8549241,9028934
1366965362,2181817487,1335843,3044880,105827903,2651096,91208,729352,1335305,1145112,80545,9422,276184,8327422,8898884
1367855983,2152146193,1395481,2778371,107849850,2503358,87572,542902,1414558,1258054,70065,11687,263734,7728182,8486283
1367541777,1919333484,1588658,1123059,98850475,2851339,51583,212875,1577901,1618351,83556,14109,309620,8382889,8432741
1370109279,1915742637,1601766,1317605,96803012,2819772,59579,340927,1543941,1825394,70972,20346,431978,8779671,9135989
1370015698,1942625404,1535434,1968148,98596857,2616059,74536,479553,1488546,1621570,76072,16112,357054,8201980,9039482
1368471742,1954109127,1572567,1566828,96084454,2904134,66930,396361,1504175,1868064,64528,19928,389701,8220539,9208569
1370125631,2147469589,1435534,1725026,106564125,2293502,82555,187207,1497481,1820346,86877,17780,402176,9202689,9815775
1368435313,1854594406,1621310,841091,96111866,2960073,50159,312274,1530534,1488778,72932,15928,353647,8020044,8729382
1366620869,1898106174,1575490,1556938,95825261,2794044,79894,378856,1541749,1600625,72289,15328,314463,7928857,9355630
1361804122,1934526528,1467658,1285548,106139502,2528398,90860,383244,1500616,1482919,98104,14826,295043,8156518,8242231
1364291390,1811171297,1546097,1519573,95971297,2635073,76682,353178,1549286,1807843,73615,18006,299514,7787873,8745569
1367617075,1958284594,1573013,1285739,97495640,2795721,51569,142695,1625786,2171414,75452,19904,388233,8563162,9041601
1354003331,1787221817,1609323,966810,95399654,2774347,52579,136635,1609359,1831966,70414,19870,368561,8088633,8753031
1366812646,2155552578,1479376,1889545,95614760,2642181,77047,461996,1512713,1640643,73217,17252,330410,8190060,8984072
1363954895,1966679833,1508721,1624889,96691011,2719755,65846,368392,1506698,1479732,73019,18845,344634,8625951,9190893
1365190799,1910845969,1439759,2032393,101422453,2591533,58631,552003,1431556,1714504,71540,19710,334499,8275711,8827671
1367110277,1974835921,1446697,2201678,102585744,2592593,75657,751128,1381165,1466815,76171,15826,293338,7755267,8503666
1368325316,2026129716,1518392,1800639,95749413,2594781,73681,320890,1559009,1727551,79398,16199,327287,7908852,8543460
1370150408,1980620671,1543614,1510422,95527980,2719932,61012,399569,1521710,1705086,82880,15503,302551,7907102,8713759
1367265848,2185997138,1404449,2091333,101069804,2633530,70098,210311,1537420,1715376,77779,18374,339146,9096894,9580750
1368384349,1961052875,1558438,929446,100230241,2689083,69509,203706,1582931,1882092,76020,22992,422547,8649766,9129068
1368071987,1897957751,1590536,1248282,96662371,2879305,58295,223966,1569191,1605182,75213,16452,364540,8747509,9469357
1367949318,1969442684,1499672,1592327,95503638,2784862,70068,318550,1583773,2243993,73081,22891,420055,8557062,9494201
1367610799,2233254512,1402802,2335413,103650477,2426928,78831,317705,1482134,2008753,72469,19861,384739,8593294,9009908
1368258412,1877531726,1520534,1391636,99631195,2829952,63783,323760,1522110,1772535,75406,17594,354008,8625535,9269653
1367795590,1909576870,1530476,1380631,97528688,2723550,69114,363324,1531212,1788061,72042,18595,383621,8526204,9205312
1368945281,1925048508,1530723,1752454,95168651,2963136,52051,486377,1459223,1633234,69614,16019,341812,7917563,8963072
1367519938,2161172583,1497381,2054379,98439918,2694669,61527,323919,1574450,1665825,71079,16418,381711,8110371,9132182
1366728815,1934745170,1550482,1614514,98910347,2452681,81120,318573,1541163,1953540,75256,19497,386204,8217425,9299960
1365273682,2078181116,1502057,1882556,98981298,2540906,68971,395175,1498915,1767066,78104,16923,380304,8460926,8678979
1369636932,1937705425,1575753,1490045,95186158,2653273,59370,256017,1599249,2068922,75771,17408,408110,8060040,8943288
1370414270,2070705791,1517364,1699492,97448571,2660977,62571,268161,1559665,1629052,75803,13406,374799,8417779,9249173
1285970836,1919586549,1407697,2176864,91727345,2541066,71987,522556,1354047,1435034,59951,15826,394216,8016591,8690104
1368251411,1908704567,1531304,1246551,93060767,2545591,44555,179274,1560061,2467170,80087,18515,403628,8437345,8822083
1368427514,2074869984,1497309,1795915,96223815,2513964,66534,362433,1559784,1824371,71845,17766,381682,8339728,9093960
1366953576,1853853801,1516613,1245832,103405995,2594878,63466,370354,1476086,1966125,82872,23664,408659,8033712,8571378
1368019735,1994833785,1543877,1246457,95333689,2641316,57703,328870,1541018,1686956,81961,16276,395699,8382222,9008852
1366039271,1985939941,1529533,1631742,97840236,2576375,61541,379345,1507930,1922166,72882,18772,412481,8773131,9374788
1366956580,2083602361,1506568,1667006,99534416,2464596,63300,175006,1641420,2045380,75020,18588,427791,9014726,9607634
1367162635,1941601732,1583829,1198113,95408464,2699184,41679,244150,1573124,1932576,78235,18790,375487,8224211,9163496
1366879852,2050546712,1525028,1395871,96591781,2696622,54650,238813,1552314,1863421,75987,19746,392449,8078139,8775148
1367184804,1933999567,1555744,1823748,98051755,2631926,61654,397451,1510586,2008359,64273,21864,380013,8603533,9593893
1365284248,2188082920,1480362,2274872,95931929,2538052,73591,324257,1546781,1752361,66106,20215,378955,8150206,9230600
1367097454,2090102464,1558474,1827032,102229251,2663366,61715,329507,1546782,1403569,69911,20179,360324,8283544,8844088
1365823674,1871108463,1630332,1263121,96669056,2795549,58026,267501,1632395,1872797,72228,23301,457045,8561896,9036390
1367130275,1943931451,1590992,1088730,96293839,2845900,35170,173202,1616950,1740848,76055,19069,371435,8110779,8846771
1368062830,1843783018,1644401,883723,96651620,2851154,49197,205830,1634817,1831576,71168,23942,386829,8327967,9350129
1365424054,2243121886,1424860,3015940,99860509,2630519,84978,527997,1482399,1557276,68436,22265,392140,8492911,8979995
1366747791,1885046221,1660892,807301,96443076,2889285,40360,191678,1604006,1454140,71103,18214,359742,8068470,8720148
1317096717,1808455559,1479912,1701629,96815300,2634102,52236,425423,1448198,1495978,71094,18898,377987,8109152,8252909
1367087960,1781891274,1590361,831058,97040699,2968153,34415,229721,1614030,1967885,71917,18646,407265,8162913,9401537
1365229827,1785471593,1638495,882357,98124712,2883415,37805,262413,1553644,1783344,66801,18045,428378,8596028,9307617
1364364209,1988266806,1555294,1311031,100873241,2612140,57200,217835,1567414,2251722,73034,20024,386691,8364023,9246919
1367806221,1956977340,1578396,1102520,95575634,2812641,46201,169928,1636517,2044068,78118,17749,371481,8833102,9113375
1363711417,1918014574,1531663,1641845,98138705,2585414,52291,346456,1523905,2607867,75279,21765,435559,8592683,9624783
1364634420,1979035563,1526634,1231989,101402068,2424450,56663,247932,1529739,2388798,85744,19316,418959,9401824,10455283
1364351880,1896812725,1601846,780841,94869916,2784330,33975,120292,1617318,2490119,75740,24314,401002,8601032,9260239
1366585011,1801333356,1617669,988769,95392479,2768965,44636,265561,1586035,2843816,80239,22268,445816,9336201,10230649
1366269516,1834126291,1607957,991010,95963868,2752560,39142,274952,1570824,2378799,79092,21229,455562,9155600,9784031
1365971405,2173538135,1488376,1873556,97750792,2520019,72759,296890,1583287,2743510,88472,24042,386741,9030040,9032851
1366039747,1853909691,1627366,806958,95377049,2770347,39025,153651,1626477,2784188,82113,22862,431529,9076595,9817070
1365036052,2019700837,1523845,2014591,98889451,2520868,68011,353166,1534399,2833157,82576,25022,446619,8699719,9792531
1364207163,2114087577,1392402,2624238,109537905,2193950,92066,596703,1347090,2372193,89172,22281,491411,9926072,10873942
1365506955,2168032024,1454075,2453929,97916808,2389183,81363,372882,1526442,2672607,81643,25613,456031,8757462,9482707
1366548226,1941402725,1553039,1197496,94301449,2582875,39384,183232,1578730,2890476,81127,22848,412222,8630658,9551754
1366851691,1719692483,1599500,646809,96023450,2895350,33612,109093,1593689,3130211,80354,27466,474293,9519509,9982620
1369058604,1945514536,1553337,1247923,95394187,2675601,52153,244538,1561918,2922896,86576,24867,439650,8726344,9250326
1367116848,1960605051,1513214,1440433,97368563,2755758,45497,222072,1557983,2619102,79571,21273,417302,9066413,9915435
1364903773,1938888193,1550212,1298942,95612592,2548815,42786,138682,1599413,2787638,80722,20807,404064,8645084,9116199
1365667471,1920827201,1570259,1238478,93745695,2565210,41586,202892,1559623,2792361,80403,18714,374197,8471904,9450543
1367549682,1986339686,1517855,1529427,95207588,2546126,50209,299809,1509708,2201383,71990,20289,397942,9571953,10076919
1365113545,1602288324,2252163,15515238,45895874,1015675,4777668,191902,1701173,1867806,257050,8445,262192,5834801,6550617
566041703,919050485,3056444,2072066,7680089,24121875,349282,853578,3075822,20621,36969,170141,2874013,1274196,4489086
522579830,1294464347,527075,4789340,10691765,4856138,1754693,1450956,634879,21577,1061,2910,353754,418073,3523962
1362360524,5807520731,2314262,2545824,2807948,1559467,1464926,234,2252491,6895,28782,10574,948544,1158609,1856091
1368137846,2676849002,3534746,1303993,67000358,24278264,78281,471361,3396270,3341930,76034,320224,6461166,18886265,25291794
1370305625,2483639954,2460438,1425922,78800421,15961955,133615,315073,2484003,7718147,61115,252203,4853989,29836118,35209471
1369260883,2307287173,1994332,5331552,79221963,12778237,431682,290986,1927891,9003239,53925,204125,3843129,32296784,36717737
1367316206,2119272266,1619015,11454877,75393971,10514141,948805,256312,1546535,9060108,42311,171321,3105719,32827493,36764141
1370793907,1926693089,1429651,17071098,70380120,8995290,1648927,231410,1341528,9007912,35566,139207,2693713,31329071,34545399
1371134051,1738888113,1154229,22388985,65540899,7163657,2585994,196260,1102327,8479552,34555,129979,2338539,29836876,33007087
1369859167,1552122901,995938,26034399,58933782,6386525,3610426,168834,925650,7475267,27825,102668,1879520,27201977,29449143
1366892158,1307242963,763851,30165994,50415303,5013695,5060252,143429,803663,6884673,28141,94192,1622700,23376965,25517480
1370821581,1109238850,653623,32806083,43553396,4091193,6888380,108871,616898,5930544,22375,79247,1236091,20011289,21579390
1366193927,1052408986,603544,33705903,41544977,3822149,7396796,102462,596923,5751322,20930,80192,1207084,19023627,20331122
1368777490,1011669726,585447,34533362,40375398,3684754,7783892,98682,551185,5623580,19077,72189,1133913,18453052,19755746
1367790733,995395530,575977,35082450,39211148,3574583,8181512,101468,524730,5478492,18100,66660,1149861,18034792,19215795
1369159896,960602041,522294,35877822,37967100,3262523,8619891,90051,504714,5330721,17266,63256,1050861,17593202,18803027
1370433953,1842432318,1669803,21053375,53540654,11390652,5315754,152735,1566918,3222806,24933,59788,3174688,14413092,17854428
1369686282,2814040724,3356904,232031,83279657,7859645,29136,95953,3356086,1252651,28304,48015,3540091,17378193,21448736
1371946389,2729700648,2900769,591839,84127020,6365117,84742,76396,2990817,3192189,37128,48693,2659180,19623584,22528885
1370910012,2614589815,2937040,3008742,80566026,4740054,454029,60713,2871578,3459227,33404,40223,2132766,16918203,20008978
1369867190,2469088659,2654171,6244240,76518423,3794374,976672,52411,2706463,3354112,27081,37668,1918028,18090877,19119471
1371507703,2288598237,2386036,10988704,71583213,3678688,1713270,55551,2323333,3605177,23787,34859,1681813,17337134,19285882
1368987087,2160087698,2365572,14770003,67023916,3127055,2286124,47289,2230950,3488575,22725,33281,1364735,16138853,17122971
1367307948,2037430975,2151968,17848887,64624670,2678821,2768692,40140,2142467,3211618,22919,32516,1444486,17178922,17974706
1367785589,1958006626,1967634,19403940,63750824,2886206,2861074,42602,1962971,3012304,20112,28751,1293465,16253468,16018696
1370390147,1935664052,1889058,20987134,62028448,2560326,3284729,39588,1913177,3149959,18876,26563,1249562,15759025,16614276
1370208304,1932799148,1956810,22081698,61326533,2650871,3459371,40344,1877051,3370762,16539,27303,1137884,16825665,17556314
1369905646,1789496883,1824163,24798526,57368037,2208445,4036008,33769,1828309,2938872,16770,25532,1097611,15159054,15477803
1371193399,1791474257,1757022,24947829,57243432,2288941,4003315,32660,1757338,2848598,13626,23024,971907,16361830,16743961
1369919454,1696599785,1780602,27104389,54821776,2040148,4454061,30688,1702835,3009058,15338,26794,947519,13697019,14433312
1369763274,1686934816,1615956,27217955,55601707,2146936,4593396,35036,1556604,3124137,15809,25814,978724,14474126,15112260
1369495369,1644058974,1594928,28997509,52697654,2005833,5104820,35922,1572421,2889193,15065,22300,909772,15079476,15923054
1369687578,1592409101,1500352,29530023,52692960,2046352,5201894,31403,1445991,2986812,13162,22165,910284,14847222,15628809
1368861539,1572920208,1478924,29748173,51095345,1856171,5488563,30968,1537327,2959467,13453,23327,923355,15638713,16296324
1370597691,1548138872,1327714,31449672,50349489,1891318,5679500,28005,1316951,2954170,11629,20282,882612,14332423,16242805
1370610409,1521129280,1284322,31724342,49615310,1773343,6089091,26024,1223733,2921443,13830,21050,897356,15191963,15133873
1369638322,1461170201,1137325,32645877,48204177,1817512,6442784,24739,1272174,2719288,12337,24658,775259,14552560,16146412
1366942218,1407146997,1115194,33329659,46267426,1762750,6780807,25971,1200210,2444878,12471,22323,759585,12944151,14231453
1371813691,1453591786,1322142,32961129,47298820,1552201,6902733,27640,1147034,2673359,11514,19455,734550,11658295,13131347
1371940082,1413864300,1173482,33220818,46653453,1638816,6980999,25696,1165888,2812990,12308,20426,728806,13267590,15142618
1372205624,1382152587,959587,34223865,45756634,1650128,7096343,26043,1085756,2638369,11375,22133,685273,15584043,16776419
1370941296,1393425780,1229081,33746825,45709977,1497057,7324671,23528,1164957,2801799,12296,20907,672533,12426598,13294421
1370931609,1357841755,1086048,34330679,44615101,1474339,7416490,23626,1261318,2516388,12425,19587,634483,13330093,13885657
1369446119,1315613239,1034274,35229048,44132239,1509077,7469978,23804,1197703,2513569,11060,19142,639867,13842085,15016320
1370778191,1304287700,961547,35503923,43057030,1513789,7891320,23507,941834,2618913,11929,18494,706012,12139399,12949575
1372233278,1497175755,1396533,30888477,47312317,6195117,6649327,105356,1450072,2190686,20378,23278,2056926,15196944,17468337
1372370777,2339223946,4243882,575449,83507903,12055178,83621,172511,4253444,1929550,45554,52634,4716118,22527387,27731493
1367074368,2230592234,4247115,1099079,84918101,7676876,176437,118679,4251837,4669319,55160,63097,3222373,22292592,25654687
